Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
12/02/2014,15,Headrow,Wednesday,2014,1,February,7,1197
12/02/2014,15,Dortmund Square ,Wednesday,2014,1,February,7,3452
12/02/2014,15,Albion Street South,Wednesday,2014,1,February,7,1305
12/02/2014,15,Albion Street North,Wednesday,2014,1,February,7,644
12/02/2014,16,Briggate,Wednesday,2014,1,February,7,1993
12/02/2014,16,Briggate at McDonalds ,Wednesday,2014,1,February,7,1382
12/02/2014,16,Commercial Street at Lush,Wednesday,2014,1,February,7,1669
12/02/2014,16,Commercial Street at Barratts,Wednesday,2014,1,February,7,922
12/02/2014,16,Headrow,Wednesday,2014,1,February,7,1065
12/02/2014,16,Dortmund Square ,Wednesday,2014,1,February,7,3025
12/02/2014,16,Albion Street South,Wednesday,2014,1,February,7,1658
12/02/2014,16,Albion Street North,Wednesday,2014,1,February,7,1051
12/02/2014,17,Briggate,Wednesday,2014,1,February,7,1501
12/02/2014,17,Briggate at McDonalds ,Wednesday,2014,1,February,7,1037
12/02/2014,17,Commercial Street at Lush,Wednesday,2014,1,February,7,886
12/02/2014,17,Commercial Street at Barratts,Wednesday,2014,1,February,7,906
12/02/2014,17,Headrow,Wednesday,2014,1,February,7,751
12/02/2014,17,Dortmund Square ,Wednesday,2014,1,February,7,2104
12/02/2014,17,Albion Street South,Wednesday,2014,1,February,7,1430
12/02/2014,17,Albion Street North,Wednesday,2014,1,February,7,598
12/02/2014,18,Briggate,Wednesday,2014,1,February,7,637
12/02/2014,18,Briggate at McDonalds ,Wednesday,2014,1,February,7,413
12/02/2014,18,Commercial Street at Lush,Wednesday,2014,1,February,7,244
12/02/2014,18,Commercial Street at Barratts,Wednesday,2014,1,February,7,105
12/02/2014,18,Headrow,Wednesday,2014,1,February,7,490
12/02/2014,18,Dortmund Square ,Wednesday,2014,1,February,7,1149
12/02/2014,18,Albion Street South,Wednesday,2014,1,February,7,694
12/02/2014,18,Albion Street North,Wednesday,2014,1,February,7,181
12/02/2014,19,Briggate,Wednesday,2014,1,February,7,418
12/02/2014,19,Briggate at McDonalds ,Wednesday,2014,1,February,7,193
12/02/2014,19,Commercial Street at Lush,Wednesday,2014,1,February,7,153
12/02/2014,19,Commercial Street at Barratts,Wednesday,2014,1,February,7,242
12/02/2014,19,Headrow,Wednesday,2014,1,February,7,315
12/02/2014,19,Dortmund Square ,Wednesday,2014,1,February,7,727
12/02/2014,19,Albion Street South,Wednesday,2014,1,February,7,388
12/02/2014,19,Albion Street North,Wednesday,2014,1,February,7,47
12/02/2014,20,Briggate,Wednesday,2014,1,February,7,316
12/02/2014,20,Briggate at McDonalds ,Wednesday,2014,1,February,7,234
12/02/2014,20,Commercial Street at Lush,Wednesday,2014,1,February,7,97
12/02/2014,20,Commercial Street at Barratts,Wednesday,2014,1,February,7,145
12/02/2014,20,Headrow,Wednesday,2014,1,February,7,190
12/02/2014,20,Dortmund Square ,Wednesday,2014,1,February,7,497
12/02/2014,20,Albion Street South,Wednesday,2014,1,February,7,324
12/02/2014,20,Albion Street North,Wednesday,2014,1,February,7,122
12/02/2014,21,Briggate,Wednesday,2014,1,February,7,254
12/02/2014,21,Briggate at McDonalds ,Wednesday,2014,1,February,7,200
12/02/2014,21,Commercial Street at Lush,Wednesday,2014,1,February,7,93
12/02/2014,21,Commercial Street at Barratts,Wednesday,2014,1,February,7,114
12/02/2014,21,Headrow,Wednesday,2014,1,February,7,132
12/02/2014,21,Dortmund Square ,Wednesday,2014,1,February,7,330
12/02/2014,21,Albion Street South,Wednesday,2014,1,February,7,221
12/02/2014,21,Albion Street North,Wednesday,2014,1,February,7,88
12/02/2014,22,Briggate,Wednesday,2014,1,February,7,242
12/02/2014,22,Briggate at McDonalds ,Wednesday,2014,1,February,7,243
12/02/2014,22,Commercial Street at Lush,Wednesday,2014,1,February,7,60
12/02/2014,22,Commercial Street at Barratts,Wednesday,2014,1,February,7,72
12/02/2014,22,Headrow,Wednesday,2014,1,February,7,117
12/02/2014,22,Dortmund Square ,Wednesday,2014,1,February,7,264
12/02/2014,22,Albion Street South,Wednesday,2014,1,February,7,173
12/02/2014,22,Albion Street North,Wednesday,2014,1,February,7,74
12/02/2014,23,Briggate,Wednesday,2014,1,February,7,171
12/02/2014,23,Briggate at McDonalds ,Wednesday,2014,1,February,7,168
12/02/2014,23,Commercial Street at Lush,Wednesday,2014,1,February,7,46
12/02/2014,23,Commercial Street at Barratts,Wednesday,2014,1,February,7,53
12/02/2014,23,Headrow,Wednesday,2014,1,February,7,67
12/02/2014,23,Dortmund Square ,Wednesday,2014,1,February,7,138
12/02/2014,23,Albion Street South,Wednesday,2014,1,February,7,122
12/02/2014,23,Albion Street North,Wednesday,2014,1,February,7,54
13/02/2014,0,Briggate,Thursday,2014,1,February,7,177
13/02/2014,0,Briggate at McDonalds ,Thursday,2014,1,February,7,132
13/02/2014,0,Commercial Street at Lush,Thursday,2014,1,February,7,25
13/02/2014,0,Commercial Street at Barratts,Thursday,2014,1,February,7,41
13/02/2014,0,Headrow,Thursday,2014,1,February,7,43
13/02/2014,0,Dortmund Square ,Thursday,2014,1,February,7,65
13/02/2014,0,Albion Street South,Thursday,2014,1,February,7,38
13/02/2014,0,Albion Street North,Thursday,2014,1,February,7,16
13/02/2014,1,Briggate,Thursday,2014,1,February,7,125
13/02/2014,1,Briggate at McDonalds ,Thursday,2014,1,February,7,127
13/02/2014,1,Commercial Street at Lush,Thursday,2014,1,February,7,13
13/02/2014,1,Commercial Street at Barratts,Thursday,2014,1,February,7,19
13/02/2014,1,Headrow,Thursday,2014,1,February,7,29
13/02/2014,1,Dortmund Square ,Thursday,2014,1,February,7,16
13/02/2014,1,Albion Street South,Thursday,2014,1,February,7,23
13/02/2014,1,Albion Street North,Thursday,2014,1,February,7,5
13/02/2014,2,Briggate,Thursday,2014,1,February,7,173
13/02/2014,2,Briggate at McDonalds ,Thursday,2014,1,February,7,126
13/02/2014,2,Commercial Street at Lush,Thursday,2014,1,February,7,20
13/02/2014,2,Commercial Street at Barratts,Thursday,2014,1,February,7,25
13/02/2014,2,Headrow,Thursday,2014,1,February,7,14
13/02/2014,2,Dortmund Square ,Thursday,2014,1,February,7,26
13/02/2014,2,Albion Street South,Thursday,2014,1,February,7,18
13/02/2014,2,Albion Street North,Thursday,2014,1,February,7,4
13/02/2014,3,Briggate,Thursday,2014,1,February,7,62
13/02/2014,3,Briggate at McDonalds ,Thursday,2014,1,February,7,120
13/02/2014,3,Commercial Street at Lush,Thursday,2014,1,February,7,20
13/02/2014,3,Commercial Street at Barratts,Thursday,2014,1,February,7,26
13/02/2014,3,Headrow,Thursday,2014,1,February,7,12
13/02/2014,3,Dortmund Square ,Thursday,2014,1,February,7,2
13/02/2014,3,Albion Street South,Thursday,2014,1,February,7,44
13/02/2014,3,Albion Street North,Thursday,2014,1,February,7,2
13/02/2014,4,Briggate,Thursday,2014,1,February,7,66
13/02/2014,4,Briggate at McDonalds ,Thursday,2014,1,February,7,120
13/02/2014,4,Commercial Street at Lush,Thursday,2014,1,February,7,2
13/02/2014,4,Commercial Street at Barratts,Thursday,2014,1,February,7,15
13/02/2014,4,Headrow,Thursday,2014,1,February,7,11
13/02/2014,4,Dortmund Square ,Thursday,2014,1,February,7,0
13/02/2014,4,Albion Street South,Thursday,2014,1,February,7,15
13/02/2014,4,Albion Street North,Thursday,2014,1,February,7,8
13/02/2014,5,Briggate,Thursday,2014,1,February,7,60
13/02/2014,5,Briggate at McDonalds ,Thursday,2014,1,February,7,139
13/02/2014,5,Commercial Street at Lush,Thursday,2014,1,February,7,11
13/02/2014,5,Commercial Street at Barratts,Thursday,2014,1,February,7,1445
13/02/2014,5,Headrow,Thursday,2014,1,February,7,18
13/02/2014,5,Dortmund Square ,Thursday,2014,1,February,7,0
13/02/2014,5,Albion Street South,Thursday,2014,1,February,7,29
13/02/2014,5,Albion Street North,Thursday,2014,1,February,7,25
13/02/2014,6,Briggate,Thursday,2014,1,February,7,167
13/02/2014,6,Briggate at McDonalds ,Thursday,2014,1,February,7,178
13/02/2014,6,Commercial Street at Lush,Thursday,2014,1,February,7,101
13/02/2014,6,Commercial Street at Barratts,Thursday,2014,1,February,7,291
13/02/2014,6,Headrow,Thursday,2014,1,February,7,53
13/02/2014,6,Dortmund Square ,Thursday,2014,1,February,7,53
13/02/2014,6,Albion Street South,Thursday,2014,1,February,7,140
13/02/2014,6,Albion Street North,Thursday,2014,1,February,7,47
13/02/2014,7,Briggate,Thursday,2014,1,February,7,303
13/02/2014,7,Briggate at McDonalds ,Thursday,2014,1,February,7,250
13/02/2014,7,Commercial Street at Lush,Thursday,2014,1,February,7,190
13/02/2014,7,Commercial Street at Barratts,Thursday,2014,1,February,7,326
13/02/2014,7,Headrow,Thursday,2014,1,February,7,167
13/02/2014,7,Dortmund Square ,Thursday,2014,1,February,7,296
13/02/2014,7,Albion Street South,Thursday,2014,1,February,7,349
13/02/2014,7,Albion Street North,Thursday,2014,1,February,7,267
13/02/2014,8,Briggate,Thursday,2014,1,February,7,704
13/02/2014,8,Briggate at McDonalds ,Thursday,2014,1,February,7,552
13/02/2014,8,Commercial Street at Lush,Thursday,2014,1,February,7,597
13/02/2014,8,Commercial Street at Barratts,Thursday,2014,1,February,7,549
13/02/2014,8,Headrow,Thursday,2014,1,February,7,450
13/02/2014,8,Dortmund Square ,Thursday,2014,1,February,7,914
13/02/2014,8,Albion Street South,Thursday,2014,1,February,7,932
13/02/2014,8,Albion Street North,Thursday,2014,1,February,7,608
13/02/2014,9,Briggate,Thursday,2014,1,February,7,965
13/02/2014,9,Briggate at McDonalds ,Thursday,2014,1,February,7,527
13/02/2014,9,Commercial Street at Lush,Thursday,2014,1,February,7,783
13/02/2014,9,Commercial Street at Barratts,Thursday,2014,1,February,7,676
13/02/2014,9,Headrow,Thursday,2014,1,February,7,517
13/02/2014,9,Dortmund Square ,Thursday,2014,1,February,7,1028
13/02/2014,9,Albion Street South,Thursday,2014,1,February,7,635
13/02/2014,9,Albion Street North,Thursday,2014,1,February,7,328
13/02/2014,10,Briggate,Thursday,2014,1,February,7,1315
13/02/2014,10,Briggate at McDonalds ,Thursday,2014,1,February,7,695
13/02/2014,10,Commercial Street at Lush,Thursday,2014,1,February,7,1040
13/02/2014,10,Commercial Street at Barratts,Thursday,2014,1,February,7,918
13/02/2014,10,Headrow,Thursday,2014,1,February,7,735
13/02/2014,10,Dortmund Square ,Thursday,2014,1,February,7,1548
13/02/2014,10,Albion Street South,Thursday,2014,1,February,7,508
13/02/2014,10,Albion Street North,Thursday,2014,1,February,7,1033
13/02/2014,11,Briggate,Thursday,2014,1,February,7,2610
13/02/2014,11,Briggate at McDonalds ,Thursday,2014,1,February,7,960
13/02/2014,11,Commercial Street at Lush,Thursday,2014,1,February,7,1489
13/02/2014,11,Commercial Street at Barratts,Thursday,2014,1,February,7,943
13/02/2014,11,Headrow,Thursday,2014,1,February,7,1078
13/02/2014,11,Dortmund Square ,Thursday,2014,1,February,7,2217
13/02/2014,11,Albion Street South,Thursday,2014,1,February,7,1995
13/02/2014,11,Albion Street North,Thursday,2014,1,February,7,2301
13/02/2014,12,Briggate,Thursday,2014,1,February,7,6908
13/02/2014,12,Briggate at McDonalds ,Thursday,2014,1,February,7,1726
13/02/2014,12,Commercial Street at Lush,Thursday,2014,1,February,7,3729
13/02/2014,12,Commercial Street at Barratts,Thursday,2014,1,February,7,1688
13/02/2014,12,Headrow,Thursday,2014,1,February,7,1795
13/02/2014,12,Dortmund Square ,Thursday,2014,1,February,7,3969
13/02/2014,12,Albion Street South,Thursday,2014,1,February,7,2486
13/02/2014,12,Albion Street North,Thursday,2014,1,February,7,1894
13/02/2014,13,Briggate,Thursday,2014,1,February,7,6602
13/02/2014,13,Briggate at McDonalds ,Thursday,2014,1,February,7,1903
13/02/2014,13,Commercial Street at Lush,Thursday,2014,1,February,7,4624
13/02/2014,13,Commercial Street at Barratts,Thursday,2014,1,February,7,1685
13/02/2014,13,Headrow,Thursday,2014,1,February,7,1881
13/02/2014,13,Dortmund Square ,Thursday,2014,1,February,7,4474
13/02/2014,13,Albion Street South,Thursday,2014,1,February,7,2961
13/02/2014,13,Albion Street North,Thursday,2014,1,February,7,2003
13/02/2014,14,Briggate,Thursday,2014,1,February,7,3420
13/02/2014,14,Briggate at McDonalds ,Thursday,2014,1,February,7,1379
13/02/2014,14,Commercial Street at Lush,Thursday,2014,1,February,7,2345
13/02/2014,14,Commercial Street at Barratts,Thursday,2014,1,February,7,1417
13/02/2014,14,Headrow,Thursday,2014,1,February,7,1490
13/02/2014,14,Dortmund Square ,Thursday,2014,1,February,7,4141
13/02/2014,14,Albion Street South,Thursday,2014,1,February,7,1856
13/02/2014,14,Albion Street North,Thursday,2014,1,February,7,1479
13/02/2014,15,Briggate,Thursday,2014,1,February,7,2001
13/02/2014,15,Briggate at McDonalds ,Thursday,2014,1,February,7,1277
13/02/2014,15,Commercial Street at Lush,Thursday,2014,1,February,7,1727
13/02/2014,15,Commercial Street at Barratts,Thursday,2014,1,February,7,951
13/02/2014,15,Headrow,Thursday,2014,1,February,7,1424
13/02/2014,15,Dortmund Square ,Thursday,2014,1,February,7,3947
13/02/2014,15,Albion Street South,Thursday,2014,1,February,7,1829
13/02/2014,15,Albion Street North,Thursday,2014,1,February,7,836
13/02/2014,16,Briggate,Thursday,2014,1,February,7,2374
13/02/2014,16,Briggate at McDonalds ,Thursday,2014,1,February,7,1553
13/02/2014,16,Commercial Street at Lush,Thursday,2014,1,February,7,2140
13/02/2014,16,Commercial Street at Barratts,Thursday,2014,1,February,7,1243
13/02/2014,16,Headrow,Thursday,2014,1,February,7,1382
13/02/2014,16,Dortmund Square ,Thursday,2014,1,February,7,3615
13/02/2014,16,Albion Street South,Thursday,2014,1,February,7,2560
13/02/2014,16,Albion Street North,Thursday,2014,1,February,7,1456
13/02/2014,17,Briggate,Thursday,2014,1,February,7,2279
13/02/2014,17,Briggate at McDonalds ,Thursday,2014,1,February,7,1449
13/02/2014,17,Commercial Street at Lush,Thursday,2014,1,February,7,1491
13/02/2014,17,Commercial Street at Barratts,Thursday,2014,1,February,7,1128
13/02/2014,17,Headrow,Thursday,2014,1,February,7,1063
13/02/2014,17,Dortmund Square ,Thursday,2014,1,February,7,2450
13/02/2014,17,Albion Street South,Thursday,2014,1,February,7,2834
13/02/2014,17,Albion Street North,Thursday,2014,1,February,7,1031
13/02/2014,18,Briggate,Thursday,2014,1,February,7,1978
13/02/2014,18,Briggate at McDonalds ,Thursday,2014,1,February,7,961
13/02/2014,18,Commercial Street at Lush,Thursday,2014,1,February,7,532
13/02/2014,18,Commercial Street at Barratts,Thursday,2014,1,February,7,568
13/02/2014,18,Headrow,Thursday,2014,1,February,7,658
13/02/2014,18,Dortmund Square ,Thursday,2014,1,February,7,1639
13/02/2014,18,Albion Street South,Thursday,2014,1,February,7,1920
13/02/2014,18,Albion Street North,Thursday,2014,1,February,7,404
13/02/2014,19,Briggate,Thursday,2014,1,February,7,1093
13/02/2014,19,Briggate at McDonalds ,Thursday,2014,1,February,7,589
13/02/2014,19,Commercial Street at Lush,Thursday,2014,1,February,7,264
13/02/2014,19,Commercial Street at Barratts,Thursday,2014,1,February,7,278
13/02/2014,19,Headrow,Thursday,2014,1,February,7,412
13/02/2014,19,Dortmund Square ,Thursday,2014,1,February,7,1122
13/02/2014,19,Albion Street South,Thursday,2014,1,February,7,908
13/02/2014,19,Albion Street North,Thursday,2014,1,February,7,209
13/02/2014,20,Briggate,Thursday,2014,1,February,7,590
13/02/2014,20,Briggate at McDonalds ,Thursday,2014,1,February,7,371
13/02/2014,20,Commercial Street at Lush,Thursday,2014,1,February,7,135
13/02/2014,20,Commercial Street at Barratts,Thursday,2014,1,February,7,193
13/02/2014,20,Headrow,Thursday,2014,1,February,7,238
13/02/2014,20,Dortmund Square ,Thursday,2014,1,February,7,755
13/02/2014,20,Albion Street South,Thursday,2014,1,February,7,516
13/02/2014,20,Albion Street North,Thursday,2014,1,February,7,218
13/02/2014,21,Briggate,Thursday,2014,1,February,7,424
13/02/2014,21,Briggate at McDonalds ,Thursday,2014,1,February,7,395
13/02/2014,21,Commercial Street at Lush,Thursday,2014,1,February,7,113
13/02/2014,21,Commercial Street at Barratts,Thursday,2014,1,February,7,101
13/02/2014,21,Headrow,Thursday,2014,1,February,7,179
13/02/2014,21,Dortmund Square ,Thursday,2014,1,February,7,360
13/02/2014,21,Albion Street South,Thursday,2014,1,February,7,402
13/02/2014,21,Albion Street North,Thursday,2014,1,February,7,140
13/02/2014,22,Briggate,Thursday,2014,1,February,7,489
13/02/2014,22,Briggate at McDonalds ,Thursday,2014,1,February,7,288
13/02/2014,22,Commercial Street at Lush,Thursday,2014,1,February,7,92
13/02/2014,22,Commercial Street at Barratts,Thursday,2014,1,February,7,94
13/02/2014,22,Headrow,Thursday,2014,1,February,7,142
13/02/2014,22,Dortmund Square ,Thursday,2014,1,February,7,320
13/02/2014,22,Albion Street South,Thursday,2014,1,February,7,253
13/02/2014,22,Albion Street North,Thursday,2014,1,February,7,114
13/02/2014,23,Briggate,Thursday,2014,1,February,7,429
13/02/2014,23,Briggate at McDonalds ,Thursday,2014,1,February,7,234
13/02/2014,23,Commercial Street at Lush,Thursday,2014,1,February,7,85
13/02/2014,23,Commercial Street at Barratts,Thursday,2014,1,February,7,76
13/02/2014,23,Headrow,Thursday,2014,1,February,7,101
13/02/2014,23,Dortmund Square ,Thursday,2014,1,February,7,181
13/02/2014,23,Albion Street South,Thursday,2014,1,February,7,133
13/02/2014,23,Albion Street North,Thursday,2014,1,February,7,56
14/02/2014,0,Briggate,Friday,2014,1,February,7,358
14/02/2014,0,Briggate at McDonalds ,Friday,2014,1,February,7,180
14/02/2014,0,Commercial Street at Lush,Friday,2014,1,February,7,39
14/02/2014,0,Commercial Street at Barratts,Friday,2014,1,February,7,48
14/02/2014,0,Headrow,Friday,2014,1,February,7,48
14/02/2014,0,Dortmund Square ,Friday,2014,1,February,7,89
14/02/2014,0,Albion Street South,Friday,2014,1,February,7,62
14/02/2014,0,Albion Street North,Friday,2014,1,February,7,18
14/02/2014,1,Briggate,Friday,2014,1,February,7,350
14/02/2014,1,Briggate at McDonalds ,Friday,2014,1,February,7,178
14/02/2014,1,Commercial Street at Lush,Friday,2014,1,February,7,35
14/02/2014,1,Commercial Street at Barratts,Friday,2014,1,February,7,26
14/02/2014,1,Headrow,Friday,2014,1,February,7,36
14/02/2014,1,Dortmund Square ,Friday,2014,1,February,7,54
14/02/2014,1,Albion Street South,Friday,2014,1,February,7,56
14/02/2014,1,Albion Street North,Friday,2014,1,February,7,14
14/02/2014,2,Briggate,Friday,2014,1,February,7,509
14/02/2014,2,Briggate at McDonalds ,Friday,2014,1,February,7,191
14/02/2014,2,Commercial Street at Lush,Friday,2014,1,February,7,5
14/02/2014,2,Commercial Street at Barratts,Friday,2014,1,February,7,31
14/02/2014,2,Headrow,Friday,2014,1,February,7,25
14/02/2014,2,Dortmund Square ,Friday,2014,1,February,7,57
14/02/2014,2,Albion Street South,Friday,2014,1,February,7,20
14/02/2014,2,Albion Street North,Friday,2014,1,February,7,4
14/02/2014,3,Briggate,Friday,2014,1,February,7,678
14/02/2014,3,Briggate at McDonalds ,Friday,2014,1,February,7,215
14/02/2014,3,Commercial Street at Lush,Friday,2014,1,February,7,15
14/02/2014,3,Commercial Street at Barratts,Friday,2014,1,February,7,41
14/02/2014,3,Headrow,Friday,2014,1,February,7,28
14/02/2014,3,Dortmund Square ,Friday,2014,1,February,7,28
14/02/2014,3,Albion Street South,Friday,2014,1,February,7,38
14/02/2014,3,Albion Street North,Friday,2014,1,February,7,6
14/02/2014,4,Briggate,Friday,2014,1,February,7,510
14/02/2014,4,Briggate at McDonalds ,Friday,2014,1,February,7,151
14/02/2014,4,Commercial Street at Lush,Friday,2014,1,February,7,13
14/02/2014,4,Commercial Street at Barratts,Friday,2014,1,February,7,42
14/02/2014,4,Headrow,Friday,2014,1,February,7,22
14/02/2014,4,Dortmund Square ,Friday,2014,1,February,7,0
14/02/2014,4,Albion Street South,Friday,2014,1,February,7,14
14/02/2014,4,Albion Street North,Friday,2014,1,February,7,10
14/02/2014,5,Briggate,Friday,2014,1,February,7,227
14/02/2014,5,Briggate at McDonalds ,Friday,2014,1,February,7,141
14/02/2014,5,Commercial Street at Lush,Friday,2014,1,February,7,41
14/02/2014,5,Commercial Street at Barratts,Friday,2014,1,February,7,35
14/02/2014,5,Headrow,Friday,2014,1,February,7,18
14/02/2014,5,Dortmund Square ,Friday,2014,1,February,7,6
14/02/2014,5,Albion Street South,Friday,2014,1,February,7,41
14/02/2014,5,Albion Street North,Friday,2014,1,February,7,23
14/02/2014,6,Briggate,Friday,2014,1,February,7,242
14/02/2014,6,Briggate at McDonalds ,Friday,2014,1,February,7,220
14/02/2014,6,Commercial Street at Lush,Friday,2014,1,February,7,81
14/02/2014,6,Commercial Street at Barratts,Friday,2014,1,February,7,94
14/02/2014,6,Headrow,Friday,2014,1,February,7,42
14/02/2014,6,Dortmund Square ,Friday,2014,1,February,7,50
14/02/2014,6,Albion Street South,Friday,2014,1,February,7,152
14/02/2014,6,Albion Street North,Friday,2014,1,February,7,59
14/02/2014,7,Briggate,Friday,2014,1,February,7,319
14/02/2014,7,Briggate at McDonalds ,Friday,2014,1,February,7,326
14/02/2014,7,Commercial Street at Lush,Friday,2014,1,February,7,277
14/02/2014,7,Commercial Street at Barratts,Friday,2014,1,February,7,199
14/02/2014,7,Headrow,Friday,2014,1,February,7,152
14/02/2014,7,Dortmund Square ,Friday,2014,1,February,7,251
14/02/2014,7,Albion Street South,Friday,2014,1,February,7,342
14/02/2014,7,Albion Street North,Friday,2014,1,February,7,238
14/02/2014,8,Briggate,Friday,2014,1,February,7,926
14/02/2014,8,Briggate at McDonalds ,Friday,2014,1,February,7,446
14/02/2014,8,Commercial Street at Lush,Friday,2014,1,February,7,741
14/02/2014,8,Commercial Street at Barratts,Friday,2014,1,February,7,498
14/02/2014,8,Headrow,Friday,2014,1,February,7,406
14/02/2014,8,Dortmund Square ,Friday,2014,1,February,7,688
14/02/2014,8,Albion Street South,Friday,2014,1,February,7,1034
14/02/2014,8,Albion Street North,Friday,2014,1,February,7,801
14/02/2014,9,Briggate,Friday,2014,1,February,7,984
14/02/2014,9,Briggate at McDonalds ,Friday,2014,1,February,7,526
14/02/2014,9,Commercial Street at Lush,Friday,2014,1,February,7,1005
14/02/2014,9,Commercial Street at Barratts,Friday,2014,1,February,7,595
14/02/2014,9,Headrow,Friday,2014,1,February,7,477
14/02/2014,9,Dortmund Square ,Friday,2014,1,February,7,746
14/02/2014,9,Albion Street South,Friday,2014,1,February,7,883
14/02/2014,9,Albion Street North,Friday,2014,1,February,7,674
14/02/2014,10,Briggate,Friday,2014,1,February,7,1420
14/02/2014,10,Briggate at McDonalds ,Friday,2014,1,February,7,855
14/02/2014,10,Commercial Street at Lush,Friday,2014,1,February,7,1345
14/02/2014,10,Commercial Street at Barratts,Friday,2014,1,February,7,783
14/02/2014,10,Headrow,Friday,2014,1,February,7,728
14/02/2014,10,Dortmund Square ,Friday,2014,1,February,7,1311
14/02/2014,10,Albion Street South,Friday,2014,1,February,7,1027
14/02/2014,10,Albion Street North,Friday,2014,1,February,7,808
14/02/2014,11,Briggate,Friday,2014,1,February,7,2280
14/02/2014,11,Briggate at McDonalds ,Friday,2014,1,February,7,1287
14/02/2014,11,Commercial Street at Lush,Friday,2014,1,February,7,1798
14/02/2014,11,Commercial Street at Barratts,Friday,2014,1,February,7,1116
14/02/2014,11,Headrow,Friday,2014,1,February,7,1059
14/02/2014,11,Dortmund Square ,Friday,2014,1,February,7,1989
14/02/2014,11,Albion Street South,Friday,2014,1,February,7,1585
14/02/2014,11,Albion Street North,Friday,2014,1,February,7,1281
14/02/2014,12,Briggate,Friday,2014,1,February,7,3465
14/02/2014,12,Briggate at McDonalds ,Friday,2014,1,February,7,1746
14/02/2014,12,Commercial Street at Lush,Friday,2014,1,February,7,3077
14/02/2014,12,Commercial Street at Barratts,Friday,2014,1,February,7,1751
14/02/2014,12,Headrow,Friday,2014,1,February,7,1674
14/02/2014,12,Dortmund Square ,Friday,2014,1,February,7,3020
14/02/2014,12,Albion Street South,Friday,2014,1,February,7,2619
14/02/2014,12,Albion Street North,Friday,2014,1,February,7,1909
14/02/2014,13,Briggate,Friday,2014,1,February,7,3357
14/02/2014,13,Briggate at McDonalds ,Friday,2014,1,February,7,1588
14/02/2014,13,Commercial Street at Lush,Friday,2014,1,February,7,2841
14/02/2014,13,Commercial Street at Barratts,Friday,2014,1,February,7,1886
14/02/2014,13,Headrow,Friday,2014,1,February,7,1697
14/02/2014,13,Dortmund Square ,Friday,2014,1,February,7,4114
14/02/2014,13,Albion Street South,Friday,2014,1,February,7,2090
14/02/2014,13,Albion Street North,Friday,2014,1,February,7,1634
14/02/2014,14,Briggate,Friday,2014,1,February,7,2908
14/02/2014,14,Briggate at McDonalds ,Friday,2014,1,February,7,1490
14/02/2014,14,Commercial Street at Lush,Friday,2014,1,February,7,2098
14/02/2014,14,Commercial Street at Barratts,Friday,2014,1,February,7,1476
14/02/2014,14,Headrow,Friday,2014,1,February,7,1421
14/02/2014,14,Dortmund Square ,Friday,2014,1,February,7,4084
14/02/2014,14,Albion Street South,Friday,2014,1,February,7,1180
14/02/2014,14,Albion Street North,Friday,2014,1,February,7,1157
14/02/2014,15,Briggate,Friday,2014,1,February,7,2738
14/02/2014,15,Briggate at McDonalds ,Friday,2014,1,February,7,1471
14/02/2014,15,Commercial Street at Lush,Friday,2014,1,February,7,1860
14/02/2014,15,Commercial Street at Barratts,Friday,2014,1,February,7,1457
14/02/2014,15,Headrow,Friday,2014,1,February,7,1500
14/02/2014,15,Dortmund Square ,Friday,2014,1,February,7,3969
14/02/2014,15,Albion Street South,Friday,2014,1,February,7,890
14/02/2014,15,Albion Street North,Friday,2014,1,February,7,966
14/02/2014,16,Briggate,Friday,2014,1,February,7,2664
14/02/2014,16,Briggate at McDonalds ,Friday,2014,1,February,7,1600
14/02/2014,16,Commercial Street at Lush,Friday,2014,1,February,7,1812
14/02/2014,16,Commercial Street at Barratts,Friday,2014,1,February,7,1090
14/02/2014,16,Headrow,Friday,2014,1,February,7,1255
14/02/2014,16,Dortmund Square ,Friday,2014,1,February,7,3315
14/02/2014,16,Albion Street South,Friday,2014,1,February,7,625
14/02/2014,16,Albion Street North,Friday,2014,1,February,7,948
14/02/2014,17,Briggate,Friday,2014,1,February,7,2117
14/02/2014,17,Briggate at McDonalds ,Friday,2014,1,February,7,1209
14/02/2014,17,Commercial Street at Lush,Friday,2014,1,February,7,988
14/02/2014,17,Commercial Street at Barratts,Friday,2014,1,February,7,680
14/02/2014,17,Headrow,Friday,2014,1,February,7,908
14/02/2014,17,Dortmund Square ,Friday,2014,1,February,7,2410
14/02/2014,17,Albion Street South,Friday,2014,1,February,7,1666
14/02/2014,17,Albion Street North,Friday,2014,1,February,7,660
14/02/2014,18,Briggate,Friday,2014,1,February,7,1535
14/02/2014,18,Briggate at McDonalds ,Friday,2014,1,February,7,548
14/02/2014,18,Commercial Street at Lush,Friday,2014,1,February,7,291
14/02/2014,18,Commercial Street at Barratts,Friday,2014,1,February,7,320
14/02/2014,18,Headrow,Friday,2014,1,February,7,516
14/02/2014,18,Dortmund Square ,Friday,2014,1,February,7,1344
14/02/2014,18,Albion Street South,Friday,2014,1,February,7,911
14/02/2014,18,Albion Street North,Friday,2014,1,February,7,229
14/02/2014,19,Briggate,Friday,2014,1,February,7,997
14/02/2014,19,Briggate at McDonalds ,Friday,2014,1,February,7,577
14/02/2014,19,Commercial Street at Lush,Friday,2014,1,February,7,229
