Core.DepthRank,CoreName,Depth,Age.Yng,Age,Age.Old,LOI,
3,16A,563,4976.85,5203.213,5282.075,52.66196057,
3,16A,564,5027.297,5240.483,5395.074,53.13987758,
3,16A,565,5075.222,5277.752,5436.578,55.13478119,
3,16A,566,5125.494,5315.021,5467.576,49.29019725,
3,16A,567,5174.758,5352.291,5488.128,51.15643259,
3,16A,568,5221.846,5389.56,5506.474,50.33199475,
3,16A,569,5255.844,5426.829,5522.311,33.17229385,
3,16A,570,5285.7,5464.099,5537.87,33.34299181,
3,16A,571,5313.52,5501.368,5553.234,38.8069089,
3,16A,572,5353.568,5538.637,5568.619,43.51797555,
3,16A,573,5458.377,5575.907,5589.171,43.81050207,
3,16A,574,5529.202,5635.563,6248.431,32.78692541,
3,16A,575,5592.664,5702.669,6585.112,24.06944756,
3,16A,576,5622.136,5769.776,6766.686,7.655981986,
3,16A,577,5640.18,5836.882,6903.759,3.850188265,
3,16A,578,5659,5903.988,7005.283,43.8689322,
3,16A,579,5676.137,5971.095,7076.723,28.7969193,
3,16A,580,5693.884,6038.201,7140.362,15.47570683,
3,16A,581,5711.79,6105.307,7199.121,0.900900901,
3,16A,582,5730.202,6172.414,7252.908,0.88311853,
3,16A,583,5748.491,6239.52,7295.781,0.853189216,
3,16A,584,5766.641,6306.626,7335.299,0.522701787,
3,16A,585,5785.684,6373.733,7365.429,0.880507072,
3,16A,586,5806.654,6440.839,7396.302,0.613051615,
3,16A,587,5825.531,6507.946,7425.816,0.844559566,
3,16A,588,5845.838,6575.052,7450.528,0.902336326,
3,16A,589,5866.849,6642.158,7480.458,0.820505584,
3,16A,590,5894.983,6709.265,7506.449,0.592188701,
3,16A,591,5921.017,6776.371,7530.611,0.773858151,
3,16A,592,5951.412,6843.477,7555.818,0.588077684,
3,16A,593,5983.117,6910.584,7577.617,0.683596431,
3,16A,594,6016.615,6977.69,7599.663,0.60437006,
3,16A,595,6051.477,7044.796,7621.068,0.484012862,
3,16A,596,6094.859,7111.903,7640.614,0.653060868,
3,16A,597,6131.79,7179.009,7660.151,0.623345992,
3,16A,598,6172.841,7246.115,7677.818,0.573823369,
3,16A,599,6231.729,7313.222,7695.866,0.455065173,
3,16A,600,6294.1,7380.328,7713.942,0.583305812,
3,16A,601,6366.628,7447.435,7731.425,0.642130793,
3,16A,602,6447.661,7514.541,7749.604,0.559872029,
3,16A,603,6546.297,7581.647,7767.299,0.85394058,
3,16A,604,6688.22,7648.754,7785.363,0.958847155,
3,16A,605,6880.551,7715.86,7803.63,8.258260969,
3,16A,606,7202.469,7782.966,7823.388,15.34917705,
3,16A,607,7785.814,7839.527,8070.255,9.967056498,
3,16A,608,7804.081,7864.82,8375.997,3.064823108,
3,16A,608,7805.08,7865.82,8377,0,,Assigned
3,16A,608,16000,16000,16000,0,,Assigned
4,10A,285.5,-54.13,-42.51,128.54,48.92,
4,10A,286.5,-46.26,-11.4,237.96,46.81,
4,10A,287.5,-38.4,19.71,289.75,46.18,
4,10A,288.5,-30.47,50.81,329.62,50.43,
4,10A,289.5,-22.53,81.92,356.41,46.49,
4,10A,290.5,-14.33,113.03,378.06,48.78,
4,10A,291.5,-5.92,144.14,398.13,52.71,
4,10A,292.5,2.46,175.25,413.68,57.32,
4,10A,293.5,12.47,206.36,428,66.43,
4,10A,294.5,23.8,237.47,440.52,68.89,
4,10A,295.5,35.11,268.58,452.3,70.06,
4,10A,296.5,48.3,299.69,463.83,71.18,
4,10A,297.5,66.56,330.79,473.9,69.53,
4,10A,298.5,87.43,361.9,482.6,69.86,
4,10A,299.5,112.82,393.01,490.83,67.22,
4,10A,300.5,141.33,424.12,499.5,47.33,
4,10A,301.5,181.9,455.23,508.01,55.32,
4,10A,302.5,248.7,486.34,518.67,61.04,
4,10A,303.5,451.17,517.45,539.01,66.56,
4,10A,304.5,521.58,527.75,583.03,33.69,
4,10A,305.5,523.85,535.91,601.37,14.22,
4,10A,306.5,526.02,544.07,611.95,19.08,
4,10A,307.5,528.22,552.23,618.97,13.16,
4,10A,308.5,530.33,560.38,624.85,5.4,
4,10A,309.5,532.57,568.54,629.91,5.37,
4,10A,310.5,534.96,576.7,633.6,10.71,
4,10A,311.5,537.52,584.85,637.2,3.29,
4,10A,312.5,540.24,593.01,640.12,1.96,
4,10A,313.5,543.13,601.17,642.75,1.83,
4,10A,314.5,546.19,609.33,645.36,2.74,
4,10A,315.5,550,617.48,647.9,3,
4,10A,316.5,554.44,625.64,650.26,2.99,
4,10A,317.5,560.72,633.8,652.59,2.69,
4,10A,318.5,566.47,641.95,654.9,3.69,
4,10A,319.5,573.23,650.11,658.75,2.3,
4,10A,320.5,587.72,659.28,709.41,43.64,
4,10A,321.5,637.25,695.44,1032.57,5.13,
4,10A,322.5,665.01,731.6,1127.72,31.22,
4,10A,323.5,675.71,767.77,1206.01,22.67,
4,10A,324.5,685.12,803.93,1251.7,30.5,
4,10A,325.5,694.43,840.09,1294.6,21.16,
4,10A,326.5,704.14,876.25,1332.84,35.49,
4,10A,327.5,713.76,912.41,1366.42,26.25,
4,10A,328.5,723.68,948.58,1391.56,32.83,
4,10A,329.5,733.47,984.74,1411.78,17.36,
4,10A,330.5,744.35,1020.9,1436.35,14.68,
4,10A,331.5,756.5,1057.06,1451.1,78.5,
4,10A,332.5,768.23,1093.22,1465.31,27.17,
4,10A,333.5,783.59,1129.39,1480.25,19.79,
4,10A,334.5,798.3,1165.55,1494.09,16.41,
4,10A,335.5,813.61,1201.71,1508.33,22.16,
4,10A,336.5,832.27,1237.87,1521.59,27.23,
4,10A,337.5,853.08,1274.03,1532.55,28.54,
4,10A,338.5,874.39,1310.2,1543.25,16.19,
4,10A,339.5,901.35,1346.36,1553.81,50.44,
4,10A,340.5,932.57,1382.52,1564.57,61.05,
4,10A,341.5,963.98,1418.68,1574.96,50.28,
4,10A,342.5,998.85,1454.85,1584.65,50.77,
4,10A,343.5,1042.94,1491.01,1594.05,52.91,
4,10A,344.5,1099,1527.17,1607.7,46.1,
4,10A,345.5,1190.23,1562.8,1634.62,76.23,
4,10A,346.5,1375.37,1599.49,1665.78,79.52,
4,10A,347.5,1593.2,1634.3,1805.14,83.26,
4,10A,348.5,1621.88,1668.36,1890.86,28.24,
4,10A,349.5,1634.9,1702.42,1927.55,3.48,
4,10A,350.5,1646.22,1736.48,1956.46,1.55,
4,10A,351.5,1657.55,1770.54,1978.61,30.31,
4,10A,352.5,1669.17,1804.6,1996.65,7.93,
4,10A,353.5,1681.75,1838.66,2014.4,1.55,
4,10A,354.5,1695.72,1872.72,2029.03,1.67,
4,10A,355.5,1713.11,1906.78,2044.01,1.87,
4,10A,356.5,1735.5,1940.84,2063.86,2.96,
4,10A,357.5,1761.23,1974.9,2084.01,15.83,
4,10A,358.5,1796.03,2008.96,2101.98,25.79,
4,10A,359.5,1875.77,2043.02,2124.29,35.1,
4,10A,360.5,2063.76,2074.02,2155.24,41.64,
4,10A,361.5,2076.14,2101.3,2178.47,31.03,
4,10A,362.5,2087.83,2128.58,2189.77,37.77,
4,10A,363.5,2101.54,2155.86,2199.83,32.68,
4,10A,364.5,2122.32,2183.14,2209.74,31.88,
4,10A,365.5,2180.13,2210.42,2224.9,33.34,
4,10A,366.5,2199.59,2219.98,2252.45,8.95,
4,10A,367.5,2206,2226.72,2263.99,4.33,
4,10A,368.5,2212.36,2233.45,2270.28,4.25,
4,10A,369.5,2217.44,2240.19,2274.42,17.98,
4,10A,370.5,2220.09,2246.93,2278.33,9.59,
4,10A,371.5,2222.28,2253.66,2281.18,2.89,
4,10A,372.5,2225.23,2260.4,2283.61,6.92,
4,10A,373.5,2228.16,2267.13,2285.95,17.88,
4,10A,374.5,2232.17,2273.87,2288.35,14.54,
4,10A,375.5,2236.39,2280.61,2290.62,10.1,
4,10A,376.5,2243.75,2287.34,2293.21,26.89,
4,10A,377.5,2258.61,2294.14,2317.93,29.84,
4,10A,378.5,2284.55,2329.38,2639.73,72.46,
4,10A,379.5,2302.54,2364.62,2736.87,25.44,
4,10A,380.5,2312.19,2399.87,2805.98,39.61,
4,10A,381.5,2320.61,2435.11,2860.72,27.39,
4,10A,382.5,2328.68,2470.35,2898.23,36.53,
4,10A,383.5,2337.23,2505.6,2929.08,44.4,
4,10A,384.5,2346.57,2540.84,2952.57,35.52,
4,10A,385.5,2356.9,2576.08,2975.6,27.46,
4,10A,386.5,2367.57,2611.33,2996.17,19.53,
4,10A,387.5,2377.64,2646.57,3018.56,26.04,
4,10A,388.5,2389.35,2681.81,3035.93,30.02,
4,10A,389.5,2400.78,2717.06,3050.61,28.22,
4,10A,390.5,2415.02,2752.3,3065.14,49.05,
4,10A,391.5,2428.52,2787.55,3078.01,16.34,
4,10A,392.5,2446.68,2822.79,3089.9,17.83,
4,10A,393.5,2465.44,2858.03,3100.6,51.77,
4,10A,394.5,2485.43,2893.28,3111.4,40.39,
4,10A,395.5,2508.88,2928.52,3122.13,63.66,
4,10A,396.5,2535.22,2963.76,3131.87,62.86,
4,10A,397.5,2566.59,2999.01,3139.98,66.11,
4,10A,398.5,2605.25,3034.25,3148.65,62.1,
4,10A,399.5,2657.16,3067.32,3157.3,71.09,
4,10A,400.5,2714,3101.74,3167.17,67.28,
4,10A,401.5,2801.65,3137.44,3177.36,80.31,
4,10A,402.5,3048.43,3175.22,3218.73,79.88,
4,10A,403.5,3119.66,3206.8,3539.02,72.55,
4,10A,404.5,3137.54,3236.42,3665.73,62.95,
4,10A,404.5,3138.54,3237.42,3666.73,0,,Assigned
4,10A,404.5,16000,16000,16000,0,,Assigned"
