off.aut,slp.aut,rod.dens,weight,sex,tot.l,grid,session,year,month,cof.new
49.0284489,-0.127000139,4.63,35.5,Female,2,E,17,2006,9,0
49.0284489,-0.127000139,4.63,35,Female,30,A,11,2006,6,1
49.0284489,-0.127000139,4.63,34,Female,8,A,10,2006,6,0
63.51479818,-0.176510026,4.63,32.5,Female,2,A,6,2012,4,0
49.0284489,-0.127000139,4.63,31,Female,10,A,10,2006,6,0
50.4648552,-0.127622798,4.63,28.5,Female,7,F,14,2001,8,0
51.42889355,-0.132821386,4.63,27,Female,0,E,7,2002,4,0
39.05979455,-0.08643096,4.63,24,Female,6,E,10,2007,6,0
50.4648552,-0.127622798,4.63,23,Female,11,F,14,2001,8,0
50.4648552,-0.127622798,4.63,22,Female,3,F,14,2001,8,0
50.4648552,-0.127622798,4.63,40,Male,62,A,10,2001,6,0
39.05979455,-0.08643096,4.63,38.5,Male,0,A,21,2007,11,0
50.4648552,-0.127622798,4.63,36,Male,41,F,14,2001,8,2
39.05979455,-0.08643096,4.63,34.5,Male,0,A,21,2007,11,0
63.51479818,-0.176510026,4.63,33.5,Male,24,A,6,2012,4,0
50.4648552,-0.127622798,4.63,31,Male,31,A,10,2001,6,0
50.4648552,-0.127622798,4.63,31,Male,16,A,10,2001,6,0
50.4648552,-0.127622798,4.63,27.5,Male,9,A,10,2001,6,0
59.72814836,-0.169606831,4.63,26.5,Male,6,E,21,2011,11,0
50.4648552,-0.127622798,4.63,25.5,Male,19,F,14,2001,8,0
64.37404636,-0.178986021,4.63,25,Male,39,C,10,2013,6,0
39.05979455,-0.08643096,4.63,24,Male,0,A,21,2007,11,0
39.05979455,-0.08643096,4.63,22,Male,0,A,21,2007,11,0
39.05979455,-0.08643096,4.63,21,Male,0,A,21,2007,11,0
39.05979455,-0.08643096,4.63,20,Male,1,A,21,2007,11,0
39.05979455,-0.08643096,4.63,19,Male,0,A,21,2007,11,0
39.05979455,-0.08643096,4.63,17.5,Male,0,A,21,2007,11,0
49.0284489,-0.127000139,4.63,40,Female,0,A,11,2006,6,0
59.72814836,-0.169606831,4.63,39.5,Female,1,E,21,2011,11,0
49.0284489,-0.127000139,4.63,38.5,Female,29,A,11,2006,6,0
49.0284489,-0.127000139,4.63,35,Female,24,A,10,2006,6,0
39.05979455,-0.08643096,4.63,32.5,Female,1,E,10,2007,6,0
64.37404636,-0.178986021,4.63,32.5,Female,12,C,10,2013,6,0
59.72814836,-0.169606831,4.63,31.5,Female,7,E,21,2011,11,0
39.05979455,-0.08643096,4.63,30.5,Female,0,A,21,2007,11,0
64.37404636,-0.178986021,4.63,30.5,Female,58,C,10,2013,6,0
63.51479818,-0.176510026,4.63,29.5,Female,11,A,6,2012,4,0
64.37404636,-0.178986021,4.63,29.5,Female,26,C,10,2013,6,0
39.05979455,-0.08643096,4.63,29,Female,5,E,10,2007,6,0
51.42889355,-0.132821386,4.63,28,Female,0,E,7,2002,4,0
50.4648552,-0.127622798,4.63,28,Female,76,A,10,2001,6,0
49.0284489,-0.127000139,4.63,28,Female,2,E,17,2006,9,0
49.0284489,-0.127000139,4.63,27.5,Female,8,A,11,2006,6,0
50.4648552,-0.127622798,4.63,26,Female,8,A,10,2001,6,0
63.51479818,-0.176510026,4.63,24.5,Female,1,A,6,2012,4,0
50.4648552,-0.127622798,4.63,23.5,Female,17,A,10,2001,6,1
50.4648552,-0.127622798,4.63,22,Female,15,A,10,2001,6,0
51.42889355,-0.132821386,4.63,20,Female,0,E,7,2002,4,0
63.51479818,-0.176510026,4.63,18.5,Female,4,A,6,2012,4,0
49.0284489,-0.127000139,4.63,18,Female,9,A,10,2006,6,0
59.72814836,-0.169606831,4.63,16.5,Male,4,E,21,2011,11,0
51.42889355,-0.132821386,4.63,13,Male,0,E,7,2002,4,0
62.13964213,-0.172085908,4.69,39.5,Male,11,C,15,2010,8,0
62.13964213,-0.172085908,4.69,38.5,Male,11,C,15,2010,8,0
62.13964213,-0.172085908,4.69,36.5,Male,2,C,15,2010,8,0
62.13964213,-0.172085908,4.69,30.5,Male,3,C,15,2010,8,0
62.13964213,-0.172085908,4.69,28,Female,2,C,15,2010,8,0
62.13964213,-0.172085908,4.69,26.5,Female,0,C,15,2010,8,0
62.13964213,-0.172085908,4.69,36,Female,7,C,15,2010,8,0
64.37404636,-0.178986021,4.77,35,Male,7,A,18,2013,10,0
64.37404636,-0.178986021,4.77,44,Female,38,A,18,2013,10,0
64.37404636,-0.178986021,4.77,43.5,Female,12,A,18,2013,10,0
64.37404636,-0.178986021,4.77,31.5,Female,3,A,18,2013,10,0
50.4648552,-0.127622798,4.81,36.5,Male,10,E,11,2001,6,0
50.4648552,-0.127622798,4.81,38.5,Male,77,E,11,2001,6,1
50.4648552,-0.127622798,4.81,31.5,Male,34,E,11,2001,6,0
51.42889355,-0.132821386,4.86,38.5,Male,19,F,10,2002,6,1
50.50448808,-0.13345021,4.86,37.5,Male,2,F,8,2008,5,0
50.50448808,-0.13345021,4.86,37.5,Male,4,E,14,2008,8,0
50.50448808,-0.13345021,4.86,36.5,Male,12,E,16,2008,9,0
50.50448808,-0.13345021,4.86,35.5,Male,3,E,14,2008,8,0
50.50448808,-0.13345021,4.86,35,Male,31,E,14,2008,8,0
64.37404636,-0.178986021,4.86,35,Male,6,C,16,2013,9,0
50.50448808,-0.13345021,4.86,33.5,Male,3,E,14,2008,8,0
64.37404636,-0.178986021,4.86,33,Male,13,C,16,2013,9,1
50.50448808,-0.13345021,4.86,32.5,Male,10,E,14,2008,8,0
50.50448808,-0.13345021,4.86,31.5,Male,5,F,8,2008,5,0
50.50448808,-0.13345021,4.86,31.5,Male,23,E,16,2008,9,0
50.50448808,-0.13345021,4.86,30,Male,6,E,16,2008,9,0
50.50448808,-0.13345021,4.86,30,Male,20,E,16,2008,9,0
50.50448808,-0.13345021,4.86,28,Male,9,E,16,2008,9,0
64.37404636,-0.178986021,4.86,42,Female,6,C,16,2013,9,0
50.50448808,-0.13345021,4.86,38,Female,21,E,16,2008,9,0
64.37404636,-0.178986021,4.86,37,Female,3,C,16,2013,9,0
50.50448808,-0.13345021,4.86,35.5,Female,3,E,16,2008,9,0
50.50448808,-0.13345021,4.86,35,Female,11,E,16,2008,9,0
50.50448808,-0.13345021,4.86,34,Female,15,F,11,2008,6,0
50.50448808,-0.13345021,4.86,33.5,Female,8,E,16,2008,9,0
50.4648552,-0.127622798,4.86,29.5,Female,0,E,16,2001,9,0
50.50448808,-0.13345021,4.86,25,Female,7,F,8,2008,5,0
50.50448808,-0.13345021,4.86,23.5,Female,3,F,8,2008,5,0
50.50448808,-0.13345021,4.86,30,Male,18,E,14,2008,8,0
51.42889355,-0.132821386,4.86,23.5,Male,21,F,10,2002,6,0
64.37404636,-0.178986021,4.86,42,Female,6,C,16,2013,9,0
50.50448808,-0.13345021,4.86,36.5,Female,1,E,14,2008,8,0
50.50448808,-0.13345021,4.86,35.5,Female,5,F,8,2008,5,0
50.50448808,-0.13345021,4.86,34,Female,18,F,8,2008,5,0
50.50448808,-0.13345021,4.86,33.5,Female,6,E,16,2008,9,0
50.50448808,-0.13345021,4.86,33.5,Female,5,E,14,2008,8,0
50.50448808,-0.13345021,4.86,33,Female,7,F,11,2008,6,0
51.42889355,-0.132821386,4.86,32.5,Female,40,F,10,2002,6,0
51.42889355,-0.132821386,4.86,30.5,Female,1,F,10,2002,6,0
50.4648552,-0.127622798,4.86,29.5,Female,0,C,16,2001,9,0
51.42889355,-0.132821386,4.86,27,Female,14,F,10,2002,6,0
50.50448808,-0.13345021,4.86,24.5,Female,5,E,16,2008,9,0
50.50448808,-0.13345021,4.86,22.5,Female,4,F,8,2008,5,0
50.50448808,-0.13345021,4.86,22.5,Female,25,E,16,2008,9,1
50.50448808,-0.13345021,4.86,20.5,Female,32,E,14,2008,8,0
50.50448808,-0.13345021,4.86,20.5,Female,6,E,14,2008,8,0
51.42889355,-0.132821386,4.86,13,Female,19,F,10,2002,6,0
64.37404636,-0.178986021,5,39.5,Male,27,A,14,2013,8,0
64.37404636,-0.178986021,5,37,Male,25,A,14,2013,8,0
64.37404636,-0.178986021,5,34.5,Male,13,A,14,2013,8,0
64.37404636,-0.178986021,5,33,Male,7,A,14,2013,8,0
64.37404636,-0.178986021,5,35,Female,16,A,14,2013,8,0
64.37404636,-0.178986021,5,25.5,Female,3,A,14,2013,8,0
64.37404636,-0.178986021,5,23.5,Female,10,A,14,2013,8,1
64.37404636,-0.178986021,5,23,Female,5,A,14,2013,8,0
63.51479818,-0.176510026,5,46,Male,22,F,19,2012,10,0
63.51479818,-0.176510026,5,34,Male,11,F,19,2012,10,0
63.51479818,-0.176510026,5,33,Male,16,F,19,2012,10,0
63.51479818,-0.176510026,5,26,Male,2,F,19,2012,10,0
63.51479818,-0.176510026,5,31,Female,6,F,19,2012,10,0
63.51479818,-0.176510026,5,30,Female,5,F,19,2012,10,0
63.51479818,-0.176510026,5,27.5,Female,20,F,19,2012,10,1
63.51479818,-0.176510026,5.09,35.5,Female,20,E,8,2012,5,1
63.51479818,-0.176510026,5.09,23.5,Female,2,A,2,2012,2,0
63.51479818,-0.176510026,5.09,36.5,Male,0,A,2,2012,2,0
63.51479818,-0.176510026,5.09,19.5,Male,4,E,8,2012,5,0
63.51479818,-0.176510026,5.09,25.5,Female,0,A,2,2012,2,0
63.51479818,-0.176510026,5.09,17.5,Male,3,E,8,2012,5,0
59.72814836,-0.169606831,5.13,46.5,Male,39,F,12,2011,7,0
59.72814836,-0.169606831,5.13,37.5,Male,19,F,12,2011,7,0
59.72814836,-0.169606831,5.13,37.5,Male,22,F,12,2011,7,0
50.4648552,-0.127622798,5.13,33.5,Male,51,C,11,2001,6,0
50.4648552,-0.127622798,5.13,28.5,Female,38,C,11,2001,6,0
50.4648552,-0.127622798,5.13,29,Male,7,C,11,2001,6,0
59.72814836,-0.169606831,5.13,33.5,Female,12,F,12,2011,7,0
59.72814836,-0.169606831,5.13,29.5,Female,7,F,12,2011,7,0
59.72814836,-0.169606831,5.13,29,Female,42,F,12,2011,7,0
50.4648552,-0.127622798,5.13,22.5,Female,7,C,11,2001,6,0
50.4648552,-0.127622798,5.13,21.5,Female,15,C,11,2001,6,0
50.4648552,-0.127622798,5.13,19,Female,64,C,11,2001,6,0
50.50448808,-0.13345021,5.21,39,Male,22,F,10,2008,6,0
50.50448808,-0.13345021,5.21,38,Male,8,F,10,2008,6,0
63.51479818,-0.176510026,5.21,37.5,Male,46,A,8,2012,5,3
50.50448808,-0.13345021,5.21,36.5,Male,19,F,10,2008,6,0
59.72814836,-0.169606831,5.21,30,Male,0,E,1,2011,1,0
50.50448808,-0.13345021,5.21,35.5,Female,28,F,10,2008,6,0
63.51479818,-0.176510026,5.21,30.5,Female,10,A,8,2012,5,0
63.51479818,-0.176510026,5.21,24.5,Female,11,A,8,2012,5,0
50.50448808,-0.13345021,5.21,24.5,Female,2,F,10,2008,6,0
59.72814836,-0.169606831,5.21,36,Male,0,E,1,2011,1,0
63.51479818,-0.176510026,5.21,32.5,Male,19,E,17,2012,9,0
63.51479818,-0.176510026,5.21,30.5,Male,13,A,8,2012,5,0
63.51479818,-0.176510026,5.21,30.5,Male,14,E,17,2012,9,0
63.51479818,-0.176510026,5.21,30.5,Male,8,E,17,2012,9,0
63.51479818,-0.176510026,5.21,29.5,Male,10,E,17,2012,9,0
63.51479818,-0.176510026,5.21,29.5,Male,11,A,8,2012,5,1
63.51479818,-0.176510026,5.21,25,Male,9,E,17,2012,9,0
63.51479818,-0.176510026,5.21,15.5,Male,11,A,8,2012,5,0
50.50448808,-0.13345021,5.21,35.5,Female,12,F,10,2008,6,0
63.51479818,-0.176510026,5.21,30.5,Female,9,A,8,2012,5,0
63.51479818,-0.176510026,5.21,30.5,Female,28,E,17,2012,9,0
63.51479818,-0.176510026,5.21,28.5,Female,7,E,17,2012,9,0
63.51479818,-0.176510026,5.21,25.5,Female,2,E,17,2012,9,0
63.51479818,-0.176510026,5.21,25,Female,6,E,17,2012,9,0
59.72814836,-0.169606831,5.21,19,Female,0,E,1,2011,1,0
59.72814836,-0.169606831,5.21,18.5,Female,0,E,1,2011,1,0
50.50448808,-0.13345021,5.21,10.5,Male,7,F,10,2008,6,0
63.51479818,-0.176510026,5.21,8.5,Male,4,A,8,2012,5,0
49.0284489,-0.127000139,5.47,48,Male,3,A,12,2006,7,0
49.0284489,-0.127000139,5.47,43.5,Male,2,A,12,2006,7,0
49.0284489,-0.127000139,5.47,41,Male,14,A,12,2006,7,0
52.63587072,-0.13971071,5.47,39,Male,22,F,12,2003,7,0
52.63587072,-0.13971071,5.47,38.5,Male,29,F,12,2003,7,0
49.0284489,-0.127000139,5.47,38,Male,0,E,16,2006,9,0
49.0284489,-0.127000139,5.47,37,Male,43,A,12,2006,7,0
52.63587072,-0.13971071,5.47,35.5,Male,15,F,12,2003,7,0
52.63587072,-0.13971071,5.47,35,Male,22,F,12,2003,7,0
49.0284489,-0.127000139,5.47,35,Male,8,E,16,2006,9,0
49.0284489,-0.127000139,5.47,34.5,Male,4,A,12,2006,7,0
49.0284489,-0.127000139,5.47,32.5,Male,5,E,16,2006,9,0
49.0284489,-0.127000139,5.47,44.5,Female,1,E,16,2006,9,0
49.0284489,-0.127000139,5.47,41,Female,4,E,16,2006,9,0
49.0284489,-0.127000139,5.47,35.5,Female,9,A,12,2006,7,0
49.0284489,-0.127000139,5.47,35,Female,2,E,16,2006,9,0
49.0284489,-0.127000139,5.47,32,Female,3,E,16,2006,9,0
49.0284489,-0.127000139,5.47,28,Female,4,A,12,2006,7,0
49.0284489,-0.127000139,5.47,26,Female,1,E,16,2006,9,0
52.63587072,-0.13971071,5.47,29.5,Male,8,F,12,2003,7,0
52.63587072,-0.13971071,5.47,20,Male,13,F,12,2003,7,0
49.0284489,-0.127000139,5.47,38,Female,15,A,12,2006,7,0
52.63587072,-0.13971071,5.47,33,Female,4,F,12,2003,7,0
52.63587072,-0.13971071,5.47,31,Female,26,F,12,2003,7,2
59.72814836,-0.169606831,5.56,48,Male,18,F,19,2011,10,0
49.0284489,-0.127000139,5.56,45.5,Male,11,A,18,2006,10,0
50.50448808,-0.13345021,5.56,44,Male,9,F,16,2008,9,0
51.15384615,-0.128595318,5.56,43,Male,2,F,5,2014,3,0
59.72814836,-0.169606831,5.56,42,Male,1,E,10,2011,6,0
62.13964213,-0.172085908,5.56,40,Male,20,A,13,2010,7,0
49.0284489,-0.127000139,5.56,40,Male,10,A,18,2006,10,0
50.50448808,-0.13345021,5.56,40,Male,23,A,16,2008,9,0
62.13964213,-0.172085908,5.56,38.5,Male,12,A,13,2010,7,0
50.50448808,-0.13345021,5.56,38.5,Male,62,F,16,2008,9,0
50.50448808,-0.13345021,5.56,38.5,Male,43,F,16,2008,9,0
50.50448808,-0.13345021,5.56,38.5,Male,44,A,16,2008,9,0
49.0284489,-0.127000139,5.56,38,Male,15,A,18,2006,10,0
50.50448808,-0.13345021,5.56,37.5,Male,1,A,16,2008,9,0
50.50448808,-0.13345021,5.56,37,Male,15,F,16,2008,9,0
59.72814836,-0.169606831,5.56,36,Male,9,E,10,2011,6,0
62.13964213,-0.172085908,5.56,35.5,Male,9,A,13,2010,7,1
50.50448808,-0.13345021,5.56,35.5,Male,34,A,16,2008,9,1
59.72814836,-0.169606831,5.56,34,Male,10,E,10,2011,6,0
51.42889355,-0.132821386,5.56,33.5,Male,34,C,11,2002,6,0
50.50448808,-0.13345021,5.56,33.5,Male,8,A,16,2008,9,0
51.15384615,-0.128595318,5.56,33,Male,11,F,5,2014,3,1
50.50448808,-0.13345021,5.56,33,Male,40,F,16,2008,9,0
62.13964213,-0.172085908,5.56,32.5,Male,16,A,13,2010,7,0
50.50448808,-0.13345021,5.56,32.5,Male,20,F,16,2008,9,0
50.50448808,-0.13345021,5.56,32.5,Male,12,F,16,2008,9,0
62.13964213,-0.172085908,5.56,30.5,Male,12,A,13,2010,7,0
59.72814836,-0.169606831,5.56,29.5,Male,4,E,10,2011,6,0
77.19999992,-0.231483054,5.56,29.5,Male,6,A,14,2004,8,0
77.19999992,-0.231483054,5.56,24,Male,16,A,14,2004,8,0
49.0284489,-0.127000139,5.56,46,Female,7,A,18,2006,10,0
59.72814836,-0.169606831,5.56,43.5,Female,17,F,19,2011,10,0
59.72814836,-0.169606831,5.56,40.5,Female,10,E,10,2011,6,0
59.72814836,-0.169606831,5.56,39,Female,3,E,10,2011,6,0
59.72814836,-0.169606831,5.56,38.5,Female,6,E,10,2011,6,0
49.0284489,-0.127000139,5.56,37.5,Female,3,A,18,2006,10,0
50.50448808,-0.13345021,5.56,37,Female,30,F,16,2008,9,0
49.0284489,-0.127000139,5.56,36,Female,5,A,18,2006,10,0
49.0284489,-0.127000139,5.56,34.5,Female,11,A,18,2006,10,0
39.05979455,-0.08643096,5.56,32.5,Female,0,F,6,2007,4,0
77.19999992,-0.231483054,5.56,32,Female,10,A,14,2004,8,0
51.15384615,-0.128595318,5.56,29,Female,2,F,5,2014,3,0
77.19999992,-0.231483054,5.56,28,Female,3,A,14,2004,8,0
59.72814836,-0.169606831,5.56,25,Female,9,E,10,2011,6,0
77.19999992,-0.231483054,5.56,25,Female,9,A,14,2004,8,0
59.72814836,-0.169606831,5.56,24.5,Female,6,E,10,2011,6,0
49.0284489,-0.127000139,5.56,21.5,Female,8,F,18,2006,10,0
39.05979455,-0.08643096,5.56,39.5,Male,3,F,6,2007,4,0
62.13964213,-0.172085908,5.56,39,Male,3,E,21,2010,11,0
63.51479818,-0.176510026,5.56,35,Male,6,A,19,2012,10,0
63.51479818,-0.176510026,5.56,34.5,Male,29,A,19,2012,10,0
51.42889355,-0.132821386,5.56,31.5,Male,20,C,11,2002,6,0
63.51479818,-0.176510026,5.56,28,Male,30,A,19,2012,10,0
39.05979455,-0.08643096,5.56,23.5,Male,0,C,21,2007,11,0
62.13964213,-0.172085908,5.56,23,Male,2,E,21,2010,11,0
39.05979455,-0.08643096,5.56,23,Male,0,C,21,2007,11,0
39.05979455,-0.08643096,5.56,21,Male,0,C,21,2007,11,0
39.05979455,-0.08643096,5.56,20,Male,1,C,21,2007,11,0
39.05979455,-0.08643096,5.56,18,Male,1,C,21,2007,11,0
51.15384615,-0.128595318,5.56,43,Female,2,F,5,2014,3,0
62.13964213,-0.172085908,5.56,40.5,Female,0,E,21,2010,11,0
59.72814836,-0.169606831,5.56,40.5,Female,13,F,19,2011,10,1
39.05979455,-0.08643096,5.56,40,Female,0,C,21,2007,11,0
49.0284489,-0.127000139,5.56,38,Female,4,A,18,2006,10,0
59.72814836,-0.169606831,5.56,37.5,Female,6,F,19,2011,10,0
39.05979455,-0.08643096,5.56,34,Female,5,F,6,2007,4,0
50.50448808,-0.13345021,5.56,34,Female,4,A,16,2008,9,0
59.72814836,-0.169606831,5.56,33.5,Female,8,F,6,2011,4,0
50.50448808,-0.13345021,5.56,33.5,Female,11,A,16,2008,9,0
63.51479818,-0.176510026,5.56,32.5,Female,41,A,19,2012,10,0
62.13964213,-0.172085908,5.56,32.5,Female,16,A,13,2010,7,1
59.72814836,-0.169606831,5.56,32.5,Female,1,E,10,2011,6,0
50.50448808,-0.13345021,5.56,32.5,Female,42,A,16,2008,9,0
62.13964213,-0.172085908,5.56,31.5,Female,38,A,13,2010,7,0
62.13964213,-0.172085908,5.56,31,Female,20,A,13,2010,7,0
59.72814836,-0.169606831,5.56,30.5,Female,1,E,10,2011,6,0
62.13964213,-0.172085908,5.56,29,Female,19,A,13,2010,7,0
77.19999992,-0.231483054,5.56,28.5,Female,1,A,14,2004,8,0
62.13964213,-0.172085908,5.56,27.5,Female,3,E,21,2010,11,0
51.42889355,-0.132821386,5.56,26.5,Female,23,C,11,2002,6,0
63.51479818,-0.176510026,5.56,24.5,Female,4,A,19,2012,10,0
50.50448808,-0.13345021,5.56,23.5,Female,13,F,16,2008,9,0
50.50448808,-0.13345021,5.56,21.5,Female,4,A,16,2008,9,0
50.50448808,-0.13345021,5.56,21,Female,2,A,16,2008,9,0
50.50448808,-0.13345021,5.56,19.5,Female,7,F,16,2008,9,0
39.05979455,-0.08643096,5.56,17,Female,0,C,21,2007,11,0
62.13964213,-0.172085908,5.56,15,Female,1,E,21,2010,11,0
39.05979455,-0.08643096,5.56,14.5,Female,0,C,21,2007,11,0
62.13964213,-0.172085908,5.56,16.5,Male,1,E,21,2010,11,0
62.13964213,-0.172085908,5.56,14.5,Male,1,E,21,2010,11,0
59.72814836,-0.169606831,5.56,12.5,Male,3,F,19,2011,10,0
59.72814836,-0.169606831,5.56,12,Male,2,F,19,2011,10,0
62.13964213,-0.172085908,5.56,10.5,Male,0,E,21,2010,11,0
59.72814836,-0.169606831,5.56,10.5,Male,1,F,19,2011,10,0
59.72814836,-0.169606831,5.56,10,Male,5,F,19,2011,10,0
59.72814836,-0.169606831,5.56,11.5,Female,1,F,19,2011,10,0
62.13964213,-0.172085908,5.56,11,Female,1,E,21,2010,11,0
62.13964213,-0.172085908,5.56,10.5,Female,3,E,21,2010,11,0
52.63587072,-0.13971071,5.59,45,Male,13,C,13,2003,7,0
59.72814836,-0.169606831,5.59,42.5,Male,25,E,17,2011,9,0
59.72814836,-0.169606831,5.59,39.5,Male,39,E,17,2011,9,0
59.72814836,-0.169606831,5.59,38.5,Male,11,E,17,2011,9,0
52.63587072,-0.13971071,5.59,37,Male,18,C,13,2003,7,0
52.63587072,-0.13971071,5.59,34.5,Male,10,C,13,2003,7,0
52.63587072,-0.13971071,5.59,30,Male,7,C,13,2003,7,0
59.72814836,-0.169606831,5.59,38.5,Male,5,E,17,2011,9,0
59.72814836,-0.169606831,5.59,17.5,Male,84,E,17,2011,9,0
59.72814836,-0.169606831,5.59,42.5,Female,34,E,17,2011,9,0
59.72814836,-0.169606831,5.59,39.5,Female,29,E,17,2011,9,0
52.63587072,-0.13971071,5.59,37.5,Female,7,C,13,2003,7,0
52.63587072,-0.13971071,5.59,22,Female,15,C,13,2003,7,0
50.4648552,-0.127622798,5.63,37.5,Male,21,F,11,2001,6,1
50.4648552,-0.127622798,5.63,29.5,Male,12,F,11,2001,6,0
50.4648552,-0.127622798,5.63,35.5,Female,24,F,11,2001,6,0
50.4648552,-0.127622798,5.63,29.5,Female,14,F,11,2001,6,0
50.4648552,-0.127622798,5.63,21,Female,27,F,11,2001,6,0
63.51479818,-0.176510026,5.69,33.5,Male,34,A,15,2012,8,1
63.51479818,-0.176510026,5.69,32.5,Male,6,A,15,2012,8,0
63.51479818,-0.176510026,5.69,29.5,Male,9,A,15,2012,8,0
63.51479818,-0.176510026,5.69,31.5,Female,24,A,15,2012,8,0
63.51479818,-0.176510026,5.69,24,Female,45,A,15,2012,8,0
63.51479818,-0.176510026,5.69,22.5,Female,6,A,15,2012,8,0
63.51479818,-0.176510026,5.69,21.5,Female,5,A,15,2012,8,0
59.72814836,-0.169606831,5.77,45.5,Male,52,F,17,2011,9,0
59.72814836,-0.169606831,5.77,38.5,Male,36,F,17,2011,9,0
59.72814836,-0.169606831,5.77,42,Female,10,F,17,2011,9,0
59.72814836,-0.169606831,5.77,38.5,Female,4,F,17,2011,9,0
59.72814836,-0.169606831,5.77,25,Female,18,F,17,2011,9,0
59.72814836,-0.169606831,5.77,19.5,Female,17,F,17,2011,9,0
64.37404636,-0.178986021,5.79,39,Male,11,A,16,2013,9,0
59.72814836,-0.169606831,5.79,38.5,Male,19,C,15,2011,8,0
59.72814836,-0.169606831,5.79,38.5,Male,17,C,15,2011,8,0
59.72814836,-0.169606831,5.79,38.5,Male,20,C,15,2011,8,0
64.37404636,-0.178986021,5.79,38,Male,10,A,16,2013,9,0
64.37404636,-0.178986021,5.79,37,Male,7,A,16,2013,9,0
59.72814836,-0.169606831,5.79,36.5,Male,46,C,15,2011,8,0
64.37404636,-0.178986021,5.79,34.5,Male,9,A,16,2013,9,0
64.37404636,-0.178986021,5.79,34,Male,15,A,16,2013,9,0
59.72814836,-0.169606831,5.79,32.5,Male,19,C,15,2011,8,0
59.72814836,-0.169606831,5.79,20.5,Male,19,C,15,2011,8,0
64.37404636,-0.178986021,5.79,44,Female,6,A,16,2013,9,0
64.37404636,-0.178986021,5.79,38,Female,13,A,16,2013,9,0
64.37404636,-0.178986021,5.79,32,Female,1,A,16,2013,9,0
59.72814836,-0.169606831,5.79,31.5,Female,7,C,15,2011,8,0
64.37404636,-0.178986021,5.79,31,Female,8,A,16,2013,9,0
59.72814836,-0.169606831,5.79,30.5,Female,1,C,15,2011,8,0
52.63587072,-0.13971071,5.83,39,Male,15,F,13,2003,7,0
52.63587072,-0.13971071,5.83,36,Male,5,F,13,2003,7,0
52.63587072,-0.13971071,5.83,30,Male,16,F,13,2003,7,0
52.63587072,-0.13971071,5.83,25,Male,6,F,13,2003,7,0
52.63587072,-0.13971071,5.83,32.5,Female,6,F,13,2003,7,0
50.50448808,-0.13345021,5.85,35.5,Male,4,E,15,2008,8,0
50.50448808,-0.13345021,5.85,35.5,Male,7,E,15,2008,8,0
50.50448808,-0.13345021,5.85,35,Male,4,E,15,2008,8,0
50.50448808,-0.13345021,5.85,33.5,Male,5,E,15,2008,8,0
50.50448808,-0.13345021,5.85,31.5,Male,13,E,15,2008,8,0
50.50448808,-0.13345021,5.85,29,Male,9,E,15,2008,8,0
50.50448808,-0.13345021,5.85,32.5,Female,7,E,15,2008,8,0
50.50448808,-0.13345021,5.85,23,Female,10,E,15,2008,8,0
50.50448808,-0.13345021,5.85,21.5,Female,2,E,15,2008,8,0
50.50448808,-0.13345021,5.85,22.5,Female,2,E,15,2008,8,0
50.4648552,-0.127622798,5.93,34.5,Male,38,C,14,2001,8,0
50.4648552,-0.127622798,5.93,34.5,Male,18,C,14,2001,8,0
50.4648552,-0.127622798,5.93,26,Female,16,C,14,2001,8,0
50.4648552,-0.127622798,5.93,25.5,Female,3,C,14,2001,8,0
50.4648552,-0.127622798,5.93,22,Female,7,C,14,2001,8,0
50.4648552,-0.127622798,5.93,24.5,Female,7,C,14,2001,8,0
50.50448808,-0.13345021,5.97,38.5,Male,11,F,9,2008,5,0
52.63587072,-0.13971071,5.97,35.5,Male,5,E,14,2003,8,0
50.50448808,-0.13345021,5.97,35.5,Male,19,F,9,2008,5,0
52.63587072,-0.13971071,5.97,32,Male,14,E,14,2003,8,0
52.63587072,-0.13971071,5.97,31.5,Male,23,E,14,2003,8,0
52.63587072,-0.13971071,5.97,24,Male,24,E,14,2003,8,0
52.63587072,-0.13971071,5.97,31,Female,4,E,14,2003,8,0
50.50448808,-0.13345021,5.97,24.5,Female,5,F,9,2008,5,0
50.50448808,-0.13345021,5.97,32.5,Female,1,F,9,2008,5,0
50.50448808,-0.13345021,5.97,32.5,Female,3,F,9,2008,5,0
52.63587072,-0.13971071,5.97,27,Female,14,E,14,2003,8,0
50.50448808,-0.13345021,5.97,26.5,Female,6,F,9,2008,5,0
50.50448808,-0.13345021,5.97,24.5,Female,4,F,9,2008,5,0
52.63587072,-0.13971071,5.97,24,Female,12,E,14,2003,8,0
49.24122266,-0.123204846,6.02,43,Male,0,F,6,2005,4,0
49.24122266,-0.123204846,6.02,39.5,Male,1,F,6,2005,4,0
49.24122266,-0.123204846,6.02,39.5,Male,2,F,6,2005,4,0
52.63587072,-0.13971071,6.02,39.5,Male,28,F,14,2003,8,0
52.63587072,-0.13971071,6.02,39,Male,78,F,14,2003,8,0
52.63587072,-0.13971071,6.02,38,Male,16,F,14,2003,8,0
49.24122266,-0.123204846,6.02,33.5,Male,4,F,6,2005,4,0
49.24122266,-0.123204846,6.02,32,Male,0,F,6,2005,4,0
49.24122266,-0.123204846,6.02,32,Male,3,F,6,2005,4,0
49.24122266,-0.123204846,6.02,27.5,Male,1,F,6,2005,4,0
