Establishment of Cooperia oncophora in calves				
Christian W. Sauermann (a), Siva Ganesh (a), Ian Scott (b), William E. Pomroy (b) , Dave M. Leathwick (a)				
(a) AgResearch Grasslands, Private Bag 11008, Palmerston North 4442, New Zealand				
(b) School of Veterinary Science, Massey University, Private Bag 11222, Palmerston North 4442, New Zealand				
(https://doi.org/10.1016/j.vetpar.2018.11.001)
				
The establishment rate of Cooperia oncophora related to host age and previous infection was investigated in young calves.				
Parasite-free calves of similar age were kept on a feed pad and divided into multiple groups, based on their age and weight.				
At the start of the experiment one group (A, n=4) received a single challenge dose of 15,000 L3 of a macrocyclic lactone resistant isolate of C. oncophora.				
Two groups (C & D, each n=16) received trickle infections with an ivermectin-susceptible C. oncophora isolate of 2,000 or 10,000 infective stage larvae per week, one group (B, n=16) was kept as an uninfected control.				
At intervals over a period of 11 months two animals from each group were challenged with 15,000 infective stage larvae of an ivermectin-resistant isolate, 25 days later orally treated with ivermectin (0.2 mg/kg; Ivomec) and 5 days later slaughtered for worm counts. 				
On three occasions additional calves (E, n=2) were included with the high trickle infection rate group but also received an ivermectin treatment before challenge to remove the existing worm burden.				
Further calves (F, n=4) of similar age were introduced at the beginning and the end of the experiment to determine the effect of larval age on establishment rate.				
				
id = individual ear tag identification number of experimental animal				
trickle_infection = number of ivermectin susceptible Cooperia oncophora infective third stage larvae use for inoculation twice per week				
group = experimental group				
day = experiment day (starting day = zero)				
fec = faecal egg count (epg)				
				
id	trickle_infection	group	day	fec
1729	1000	C	161	225
1707	1000	C	161	175
1724	1000	C	161	1075
1710	1000	C	161	725
1725	1000	C	161	375
1722	1000	C	161	
1758	1000	C	161	
1709	1000	C	161	
1721	1000	C	161	325
1716	1000	C	161	225
2200	5000	D	161	
2364	5000	D	161	
2102	5000	D	161	
2141	5000	E	161	
2347	5000	E	161	
2396	5000	D	161	
2110	5000	D	161	
2185	5000	D	161	
2187	5000	E	161	
2315	5000	E	161	
2202	5000	E	161	0
2435	5000	D	161	25
2440	5000	D	161	200
2511	5000	E	161	0
2112	5000	D	161	100
2535	5000	D	161	325
2321	5000	D	161	200
2646	5000	D	161	200
2318	5000	D	161	325
2443	5000	D	161	
2345	5000	D	161	300
2355	5000	D	161	
2437	5000	D	161	
1507	0	B	175	
1518	0	B	175	
1513	0	B	175	
1527	0	B	175	
1511	0	B	175	
1556	0	B	175	
1517	0	B	175	
1553	0	B	175	
1510	0	B	175	0
1520	0	B	175	25
1503	0	B	175	0
1524	0	B	175	0
1525	0	B	175	0
1528	0	B	175	0
1505	0	B	175	0
1516	0	B	175	
1514	0	B	175	0
1717	1000	C	175	
1761	1000	C	175	
1715	1000	C	175	
1720	1000	C	175	
1703	1000	C	175	
1708	1000	C	175	
1714	1000	C	175	
1729	1000	C	175	
1707	1000	C	175	100
1724	1000	C	175	192.3076923
1710	1000	C	175	800
1725	1000	C	175	250
1722	1000	C	175	75
1758	1000	C	175	0
1709	1000	C	175	25
1721	1000	C	175	75
1716	1000	C	175	25
2200	5000	D	175	
2364	5000	D	175	
2102	5000	D	175	
2141	5000	E	175	
2347	5000	E	175	
2396	5000	D	175	
2110	5000	D	175	
2185	5000	D	175	
2187	5000	E	175	
2315	5000	E	175	
2202	5000	E	175	
2435	5000	D	175	
2440	5000	D	175	
2511	5000	E	175	
2112	5000	D	175	125
2535	5000	D	175	325
2321	5000	D	175	375
2646	5000	D	175	0
2318	5000	D	175	400
2443	5000	D	175	75
2345	5000	D	175	125
2355	5000	D	175	125
2437	5000	D	175	475
1507	0	B	189	
1518	0	B	189	
1513	0	B	189	
1527	0	B	189	
1511	0	B	189	
1556	0	B	189	
1517	0	B	189	
1553	0	B	189	
1510	0	B	189	75
1520	0	B	189	50
1503	0	B	189	0
1524	0	B	189	
1525	0	B	189	
1528	0	B	189	
1505	0	B	189	
1516	0	B	189	
1514	0	B	189	
1717	1000	C	189	
1761	1000	C	189	
1715	1000	C	189	
1720	1000	C	189	
1703	1000	C	189	
1708	1000	C	189	
1714	1000	C	189	
1729	1000	C	189	
1707	1000	C	189	100
1724	1000	C	189	100
1710	1000	C	189	775
1725	1000	C	189	25
1722	1000	C	189	25
1758	1000	C	189	50
1709	1000	C	189	25
1721	1000	C	189	50
1716	1000	C	189	175
2200	5000	D	189	
2364	5000	D	189	
2102	5000	D	189	
2141	5000	E	189	
2347	5000	E	189	
2396	5000	D	189	
2110	5000	D	189	
2185	5000	D	189	
2187	5000	E	189	
2315	5000	E	189	
2202	5000	E	189	
2435	5000	D	189	
2440	5000	D	189	
2511	5000	E	189	
2112	5000	D	189	100
2535	5000	D	189	75
2321	5000	D	189	425
2646	5000	D	189	150
2318	5000	D	189	675
2443	5000	D	189	525
2345	5000	D	189	25
2355	5000	D	189	25
2437	5000	D	189	225
1507	0	B	203	
1518	0	B	203	
1513	0	B	203	
1527	0	B	203	
1511	0	B	203	
1556	0	B	203	
1517	0	B	203	
1553	0	B	203	
1510	0	B	203	
1520	0	B	203	
1503	0	B	203	0
1524	0	B	203	0
1525	0	B	203	0
1528	0	B	203	0
1505	0	B	203	0
1516	0	B	203	25
1514	0	B	203	0
1717	1000	C	203	
1761	1000	C	203	
1715	1000	C	203	
1720	1000	C	203	
1703	1000	C	203	
1708	1000	C	203	
1714	1000	C	203	
1729	1000	C	203	
1707	1000	C	203	
1724	1000	C	203	
1710	1000	C	203	900
1725	1000	C	203	175
1722	1000	C	203	50
1758	1000	C	203	50
1709	1000	C	203	175
1721	1000	C	203	50
1716	1000	C	203	175
2200	5000	D	203	
2364	5000	D	203	
2102	5000	D	203	
2141	5000	E	203	
2347	5000	E	203	
2396	5000	D	203	
2110	5000	D	203	
2185	5000	D	203	
2187	5000	E	203	
2315	5000	E	203	
2202	5000	E	203	
2435	5000	D	203	
2440	5000	D	203	
2511	5000	E	203	
2112	5000	D	203	
2535	5000	D	203	
2321	5000	D	203	300
2646	5000	D	203	75
2318	5000	D	203	500
2443	5000	D	203	0
2345	5000	D	203	125
2355	5000	D	203	50
2437	5000	D	203	75
1507	0	B	217	
1518	0	B	217	
1513	0	B	217	
1527	0	B	217	
1511	0	B	217	
1556	0	B	217	
1517	0	B	217	
1553	0	B	217	
1510	0	B	217	
1520	0	B	217	
1503	0	B	217	0
1524	0	B	217	75
1525	0	B	217	25
1528	0	B	217	0
1505	0	B	217	0
1516	0	B	217	25
1514	0	B	217	50
1717	1000	C	217	
1761	1000	C	217	
1715	1000	C	217	
1720	1000	C	217	
1703	1000	C	217	
1708	1000	C	217	
1714	1000	C	217	
1729	1000	C	217	
1707	1000	C	217	
1724	1000	C	217	
1710	1000	C	217	625
1725	1000	C	217	175
1722	1000	C	217	25
1758	1000	C	217	50
1709	1000	C	217	100
1721	1000	C	217	0
1716	1000	C	217	125
2200	5000	D	217	
2364	5000	D	217	
2102	5000	D	217	
