Lat_min	Lat_max	Lon_min	Lon_max	FeO_wt%	Error(%)
86	87	60	61	3.711232596	38.41125078
86	87	61	62	3.710560463	38.71663559
86	87	62	63	3.697758856	38.91726626
86	87	63	64	3.697333277	38.76890866
86	87	64	65	3.721085956	38.63788719
86	87	65	66	3.721132449	38.04940258
86	87	66	67	3.718315493	38.76449619
86	87	67	68	3.706883614	39.16730953
86	87	68	69	3.707258066	39.19299695
86	87	69	70	3.707528978	39.50314128
86	87	70	71	3.708258177	38.68053802
86	87	71	72	3.709108588	37.68728958
86	87	72	73	3.729857701	38.06806984
86	87	73	74	3.731063465	37.54894242
86	87	74	75	3.720141304	37.29535655
86	87	75	76	3.721589294	37.09352224
86	87	76	77	3.723046195	37.01696253
86	87	77	78	3.716644851	37.24954399
86	87	78	79	3.721371827	37.14550445
86	87	79	80	3.729580315	36.35485096
86	87	80	81	3.731388822	37.22947192
86	87	81	82	3.733318737	37.17830463
86	87	82	83	3.722667439	38.14635445
86	87	83	84	3.724956657	37.06430905
86	87	84	85	3.709936031	36.88033919
86	87	85	86	3.712242605	37.35889386
86	87	86	87	3.714670648	36.18145784
86	87	87	88	3.72948419	36.76856451
86	87	88	89	3.731930796	37.33590813
86	87	89	90	3.705932712	37.0871933
86	87	90	91	3.705632542	37.00237487
86	87	91	92	3.70817671	36.73204757
86	87	92	93	3.702516527	36.90902019
86	87	93	94	3.705406957	36.98758876
86	87	94	95	3.710888632	36.5835118
86	87	95	96	3.713676002	36.69494312
86	87	96	97	3.71635555	36.83008769
86	87	97	98	3.744009252	36.73212029
86	87	98	99	3.746699192	36.59390376
86	87	99	100	3.740386128	36.55909831
86	87	100	101	3.743076144	36.62436582
86	87	101	102	3.745766396	36.46883343
86	87	102	103	3.755860727	36.2917345
86	87	103	104	3.758604344	36.20566971
86	87	104	105	3.761911152	36.59429195
86	87	105	106	3.764650733	36.46486143
86	87	106	107	3.767390506	36.39943194
86	87	107	108	3.780828518	36.77913498
86	87	108	109	3.783447517	35.54179966
86	87	109	110	3.787413656	36.56708549
86	87	110	111	3.789915969	36.67153557
86	87	111	112	3.792409518	36.19574262
86	87	112	113	3.79726398	36.08572756
86	87	113	114	3.799748985	36.07071323
86	87	114	115	3.814394403	36.64525404
86	87	115	116	3.809593521	36.08870026
86	87	116	117	3.81186132	36.42581797
86	87	117	118	3.811302409	36.02609494
86	87	118	119	3.813552415	36.30401088
86	87	119	120	3.8228879	36.46148875
86	87	120	121	3.825016642	36.05029391
86	87	121	122	3.827136478	36.41764293
86	87	122	123	3.803709281	36.53531155
86	87	123	124	3.805819964	36.86730829
86	87	124	125	3.811307039	35.85646452
86	87	125	126	3.813525928	36.5805488
86	87	126	127	3.824254444	36.28376176
86	87	127	128	3.810837443	36.52752577
86	87	128	129	3.813194607	36.50434503
86	87	129	130	3.810819532	36.3142309
86	87	130	131	3.813176691	37.38880744
86	87	131	132	3.815425652	36.82649575
86	87	132	133	3.815200308	37.70519574
86	87	133	134	3.817679093	37.70078275
86	87	134	135	3.831087067	37.10444674
86	87	135	136	3.833574835	37.64483324
86	87	136	137	3.836287953	37.93502567
86	87	137	138	3.827400303	38.05804692
86	87	138	139	3.8301224	38.16786204
86	87	139	140	3.823827991	38.15991289
86	87	140	141	3.826677842	38.15068337
86	87	141	142	3.829532118	38.32716578
86	87	142	143	3.825859202	37.77198953
86	87	143	144	3.828717915	37.10189809
86	87	144	145	3.836420064	37.52583939
86	87	145	146	3.839508191	36.77165177
86	87	146	147	3.842596267	36.24168844
86	87	147	148	3.859642777	36.26208566
86	87	148	149	3.862739641	36.4998554
86	87	149	150	3.854803965	36.3894936
86	87	150	151	3.865716287	36.29956133
86	87	151	152	3.868960178	36.85500052
86	87	152	153	3.867585845	36.48280701
86	87	153	154	3.870946733	36.43382667
86	87	154	155	3.864170544	37.17036018
86	87	155	156	3.867761147	36.84388032
86	87	156	157	3.871356143	36.71476543
86	87	157	158	3.888128433	36.65436836
86	87	158	159	3.891952762	36.3189164
86	87	159	160	3.889699802	35.9747973
86	87	160	161	3.893528516	36.39695904
86	87	161	162	3.897361643	36.84643403
86	87	162	163	3.891176083	36.45406179
86	87	163	164	3.887585216	36.7408237
86	87	164	165	3.868841211	36.54959144
86	87	165	166	3.872715585	36.67018525
86	87	166	167	3.876594289	36.4824818
86	87	167	168	3.883064771	36.34421433
86	87	168	169	3.886835089	36.63121275
86	87	169	170	3.897701314	35.9937119
86	87	170	171	3.901480199	36.32809723
86	87	171	172	3.905267979	35.63728758
86	87	172	173	3.896916179	37.11878242
86	87	173	174	3.900717476	36.24695483
86	87	174	175	3.930157815	36.17091117
86	87	175	176	3.93381609	36.16494126
86	87	176	177	3.937366213	36.51771191
86	87	177	178	3.945314189	35.6194582
86	87	178	179	3.948661622	36.1897182
86	87	179	180	3.948867149	35.91183577
85	86	-180	-179	3.960048056	35.91008419
85	86	-179	-178	3.975692521	36.13787504
85	86	-178	-177	3.989448137	36.04891458
85	86	-177	-176	3.990290555	35.7665135
85	86	-176	-175	3.978225198	35.9668229
85	86	-175	-174	3.984391655	35.9306919
85	86	-174	-173	3.977308809	35.58333806
85	86	-173	-172	3.987436338	35.89883181
85	86	-172	-171	3.987129262	36.08276361
85	86	-171	-170	3.983981527	35.50575858
85	86	-170	-169	3.995763996	34.9811753
85	86	-169	-168	3.994980334	35.55345274
85	86	-168	-167	3.991622584	35.3963669
85	86	-167	-166	3.990403457	35.99619914
85	86	-166	-165	4.000869453	35.73472875
85	86	-165	-164	4.006202437	36.04690552
85	86	-164	-163	4.021920462	36.29219365
85	86	-163	-162	4.022695332	35.78664554
85	86	-162	-161	4.021003089	35.94581889
85	86	-161	-160	4.011563518	35.42300153
85	86	-160	-159	4.000102006	35.67065663
85	86	-159	-158	3.984938047	35.45557862
85	86	-158	-157	3.997298434	36.30645665
85	86	-157	-156	3.994829469	36.48605564
85	86	-156	-155	4.008654356	36.63238786
85	86	-155	-154	4.005852865	37.29726987
85	86	-154	-153	4.021254522	37.5092883
85	86	-153	-152	4.024645124	37.38042421
85	86	-152	-151	4.022306626	36.96387297
85	86	-151	-150	4.007171455	37.5642024
85	86	-150	-149	4.017320325	36.41794216
85	86	-149	-148	4.005016666	37.25691053
85	86	-148	-147	4.002495036	37.76000041
85	86	-147	-146	3.995491231	37.8706775
85	86	-146	-145	4.007977793	37.924796
85	86	-145	-144	4.00173473	36.38935358
85	86	-144	-143	4.004598615	36.32430673
85	86	-143	-142	4.01410871	35.97842427
85	86	-142	-141	4.012186542	36.37286306
85	86	-141	-140	4.007127535	36.1818696
85	86	-140	-139	4.006449141	36.10575657
85	86	-139	-138	4.000066205	36.2001254
85	86	-138	-137	3.991796942	36.61108147
85	86	-137	-136	3.990634722	35.79361658
85	86	-136	-135	3.999827453	36.13742909
85	86	-135	-134	3.987377113	36.28317723
85	86	-134	-133	3.982810848	36.78623221
85	86	-133	-132	3.987589142	36.37080873
85	86	-132	-131	3.987453207	36.49826333
85	86	-131	-130	3.984985985	36.34783984
85	86	-130	-129	3.989388533	36.58592356
85	86	-129	-128	3.978650201	36.03848797
85	86	-128	-127	3.984554232	36.26718517
85	86	-127	-126	3.985084919	35.6177492
85	86	-126	-125	4.00214325	35.82889284
85	86	-125	-124	4.009779842	35.86998472
85	86	-124	-123	4.000915501	35.94712657
85	86	-123	-122	4.013617993	36.00787888
85	86	-122	-121	4.014622082	36.08071508
85	86	-121	-120	4.029565337	35.76339358
85	86	-120	-119	4.033608046	35.7113411
85	86	-119	-118	4.050351001	34.99329999
85	86	-118	-117	4.055293784	35.71904067
85	86	-117	-116	4.060169634	35.59179093
85	86	-116	-115	4.074627988	35.39845442
85	86	-115	-114	4.086951671	35.30197803
85	86	-114	-113	4.080049009	35.18804066
85	86	-113	-112	4.071899995	35.85236383
85	86	-112	-111	4.074317989	35.11290287
85	86	-111	-110	4.090105504	35.3567645
85	86	-110	-109	4.107013772	34.99146522
85	86	-109	-108	4.118859071	35.07133996
85	86	-108	-107	4.134752893	35.17878528
85	86	-107	-106	4.137600032	35.42113253
85	86	-106	-105	4.134825153	35.03227095
85	86	-105	-104	4.128114414	35.2398926
85	86	-104	-103	4.125114132	34.66296289
85	86	-103	-102	4.125604423	35.01444655
85	86	-102	-101	4.129023345	35.02858144
85	86	-101	-100	4.120413597	34.87458249
85	86	-100	-99	4.120472525	34.05881648
85	86	-99	-98	4.123349713	34.8567847
85	86	-98	-97	4.116539905	35.51012133
85	86	-97	-96	4.120314365	35.33374765
85	86	-96	-95	4.128371879	34.76391205
85	86	-95	-94	4.118224808	34.74134952
85	86	-94	-93	4.113718958	34.53979427
85	86	-93	-92	4.110309703	34.18950126
85	86	-92	-91	4.114623184	35.44829641
85	86	-91	-90	4.115807826	34.90667781
85	86	-90	-89	4.127590028	34.42986345
85	86	-89	-88	4.132302987	34.43831396
85	86	-88	-87	4.110231561	35.09108437
85	86	-87	-86	4.114859533	34.55840842
85	86	-86	-85	4.126488386	35.22796217
85	86	-85	-84	4.1313754	35.52435231
85	86	-84	-83	4.130533207	35.20439287
85	86	-83	-82	4.144233847	35.52381551
85	86	-82	-81	4.14881731	35.23187346
85	86	-81	-80	4.143385716	35.2499218
85	86	-80	-79	4.130978851	35.23266322
85	86	-79	-78	4.146963547	35.90110313
85	86	-78	-77	4.141770293	35.94271102
85	86	-77	-76	4.146603597	36.39453436
85	86	-76	-75	4.162145851	35.73039767
85	86	-75	-74	4.176600086	35.79370587
85	86	-74	-73	4.187229611	36.04412341
85	86	-73	-72	4.205847859	34.63812809
85	86	-72	-71	4.210265702	34.86195674
85	86	-71	-70	4.19901678	33.80357424
85	86	-70	-69	4.185847095	34.89424746
85	86	-69	-68	4.194727045	34.38670246
85	86	-68	-67	4.185789208	34.50730596
85	86	-67	-66	4.189586688	34.10532006
85	86	-66	-65	4.181423719	35.00491865
85	86	-65	-64	4.195133043	34.88777671
85	86	-64	-63	4.183463725	34.42910591
85	86	-63	-62	4.194677982	34.31423152
85	86	-62	-61	4.197545404	34.34665914
85	86	-61	-60	4.216426315	34.56248113
85	86	-60	-59	4.21465981	34.70323236
85	86	-59	-58	4.204545464	34.55011924
85	86	-58	-57	4.194543543	34.45616827
85	86	-57	-56	4.196837752	33.71774353
85	86	-56	-55	4.202290847	34.37446546
85	86	-55	-54	4.20967147	34.32605185
85	86	-54	-53	4.220436954	34.16161718
85	86	-53	-52	4.218802013	34.20262247
85	86	-52	-51	4.220443614	34.29611703
85	86	-51	-50	4.198062159	34.43735301
85	86	-50	-49	4.203675486	34.4652181
85	86	-49	-48	4.192050296	34.85249952
85	86	-48	-47	4.180659685	34.46259766
85	86	-47	-46	4.181110703	34.66969204
85	86	-46	-45	4.168042643	34.77675185
85	86	-45	-44	4.187064435	34.44660712
85	86	-44	-43	4.173438024	34.46545929
85	86	-43	-42	4.168956972	35.02952727
85	86	-42	-41	4.16809646	34.13326662
85	86	-41	-40	4.156411705	35.05783607
85	86	-40	-39	4.165383231	34.93663481
85	86	-39	-38	4.154046233	34.86513288
85	86	-38	-37	4.166521009	34.83873511
85	86	-37	-36	4.164437849	34.86178641
85	86	-36	-35	4.164273184	34.8594859
85	86	-35	-34	4.146954487	35.29930334
85	86	-34	-33	4.157388797	35.59086955
85	86	-33	-32	4.164319983	35.26384891
85	86	-32	-31	4.161766523	35.0940503
85	86	-31	-30	4.156490368	34.6798946
85	86	-30	-29	4.162824494	35.10381699
85	86	-29	-28	4.179978924	34.6456279
85	86	-28	-27	4.195313481	35.0646038
85	86	-27	-26	4.183369891	35.29671234
85	86	-26	-25	4.164600155	34.80505023
85	86	-25	-24	4.15190447	34.47926361
85	86	-24	-23	4.146508414	34.78022532
85	86	-23	-22	4.157997436	34.03624747
85	86	-22	-21	4.153799268	35.11584723
85	86	-21	-20	4.148733247	35.10798853
85	86	-20	-19	4.150271227	34.99933609
85	86	-19	-18	4.149981168	35.23552809
85	86	-18	-17	4.160273073	34.83930529
85	86	-17	-16	4.155096045	35.10674381
85	86	-16	-15	4.149459189	35.02773706
85	86	-15	-14	4.143127739	34.8242601
85	86	-14	-13	4.132503315	35.09096857
85	86	-13	-12	4.140585655	35.07041217
85	86	-12	-11	4.134566048	34.93681532
85	86	-11	-10	4.116819079	35.31371827
85	86	-10	-9	4.11925095	35.25189206
85	86	-9	-8	4.109054206	36.5023555
85	86	-8	-7	4.09672205	36.44385455
85	86	-7	-6	4.0900263	35.86924024
85	86	-6	-5	4.090214753	36.24391107
85	86	-5	-4	4.08297541	36.68589452
85	86	-4	-3	4.061211021	37.15692622
85	86	-3	-2	4.060359814	36.48473656
85	86	-2	-1	4.052953269	35.88336916
85	86	-1	0	4.040267268	35.77443298
85	86	0	1	4.03806759	36.07661833
85	86	1	2	4.034756696	36.22692575
85	86	2	3	4.022790984	35.78715393
85	86	3	4	4.019622438	36.03841802
85	86	4	5	4.006142595	35.6318881
85	86	5	6	3.986716708	35.95003137
85	86	6	7	3.978788542	36.09328319
85	86	7	8	3.976957704	35.92783199
85	86	8	9	3.96905858	36.15405028
85	86	9	10	3.94756102	35.62876265
85	86	10	11	3.933052308	36.02446873
85	86	11	12	3.908989314	36.15522974
85	86	12	13	3.887305579	36.63282272
85	86	13	14	3.879130818	36.38467475
85	86	14	15	3.868265677	36.62187764
85	86	15	16	3.863593996	36.2326225
85	86	16	17	3.857122806	36.795491
85	86	17	18	3.860785745	36.69360786
85	86	18	19	3.852524551	36.04223123
85	86	19	20	3.855175008	36.29748358
85	86	20	21	3.861087021	36.54895974
85	86	21	22	3.866486698	36.6426497
85	86	22	23	3.848514415	36.54607132
85	86	23	24	3.840435593	35.97104448
85	86	24	25	3.820106569	36.92242181
85	86	25	26	3.823714317	36.79537585
85	86	26	27	3.797877397	36.80862167
85	86	27	28	3.784549456	37.31488672
85	86	28	29	3.776322392	37.05597953
85	86	29	30	3.771584825	37.04193055
85	86	30	31	3.753595783	37.22827103
85	86	31	32	3.742800877	37.12233552
85	86	32	33	3.722240174	37.48390212
85	86	33	34	3.714504264	37.26814147
85	86	34	35	3.718238205	37.28207185
85	86	35	36	3.721984957	37.59545882
85	86	36	37	3.720352115	38.38381289
85	86	37	38	3.709529902	37.74095391
85	86	38	39	3.702316568	38.26981623
85	86	39	40	3.711192922	37.35045733
85	86	40	41	3.716496246	37.44619231
85	86	41	42	3.695202084	37.53457739
85	86	42	43	3.683028837	37.73198433
85	86	43	44	3.676390283	36.84889708
85	86	44	45	3.697630319	37.45889624
85	86	45	46	3.697576114	37.06235183
85	86	46	47	3.68312578	37.43618132
85	86	47	48	3.677467288	38.14575046
85	86	48	49	3.671718676	37.76380874
85	86	49	50	3.658255399	37.80687555
85	86	50	51	3.63931831	37.64221107
85	86	51	52	3.622173722	36.95758395
85	86	52	53	3.628978659	37.63353334
85	86	53	54	3.624133668	37.36574719
85	86	54	55	3.630761905	37.63098669
85	86	55	56	3.605415095	37.64010642
85	86	56	57	3.612203402	37.71530688
85	86	57	58	3.605648889	37.82533076
85	86	58	59	3.602484121	38.40496198
85	86	59	60	3.58675754	38.29081522
85	86	60	61	3.584188453	37.54360718
85	86	61	62	3.575569214	37.54165677
85	86	62	63	3.560562591	37.99705633
85	86	63	64	3.558480853	38.45847708
85	86	64	65	3.571117123	38.77804466
85	86	65	66	3.564008437	38.51150861
85	86	66	67	3.56128308	39.2246625
85	86	67	68	3.566992659	38.69716363
85	86	68	69	3.566314507	39.13206318
85	86	69	70	3.556449201	38.7997156
85	86	70	71	3.560006785	38.73645538
85	86	71	72	3.567385936	38.29324819
85	86	72	73	3.550528159	38.27230457
85	86	73	74	3.551192634	38.35323749
85	86	74	75	3.565900344	37.70371906
85	86	75	76	3.572405438	37.73928891
85	86	76	77	3.58149537	37.93564311
85	86	77	78	3.594979717	37.95426997
85	86	78	79	3.596795225	37.07933994
85	86	79	80	3.603795749	37.51160583
85	86	80	81	3.619797172	38.02032367
85	86	81	82	3.638401205	36.7313709
85	86	82	83	3.625453515	38.19344182
85	86	83	84	3.628589066	37.22010598
85	86	84	85	3.645113351	37.4031529
85	86	85	86	3.643340868	37.38622668
85	86	86	87	3.664401735	37.1382293
85	86	87	88	3.673907329	37.19551283
85	86	88	89	3.678032636	36.55893187
85	86	89	90	3.687350392	36.96857971
85	86	90	91	3.691291701	37.00690227
85	86	91	92	3.702665496	37.0701014
85	86	92	93	3.696742294	37.0875873
85	86	93	94	3.698831462	37.33898616
85	86	94	95	3.690752269	37.09135175
85	86	95	96	3.710999	37.16320497
85	86	96	97	3.729571144	37.07326062
85	86	97	98	3.736684737	36.35921848
85	86	98	99	3.742005073	36.71590634
85	86	99	100	3.744815627	36.05099463
85	86	100	101	3.748040729	36.48484082
85	86	101	102	3.748120008	36.37102934
85	86	102	103	3.73649193	36.38999446
85	86	103	104	3.742071468	36.56418746
85	86	104	105	3.730090889	36.81783649
85	86	105	106	3.717766973	37.22568089
85	86	106	107	3.711393777	37.25632889
85	86	107	108	3.702417875	37.43494497
85	86	108	109	3.708061053	37.16594817
85	86	109	110	3.699170241	37.43896969
85	86	110	111	3.721898423	37.41552696
85	86	111	112	3.724009148	37.01279174
85	86	112	113	3.716086965	36.87793809
85	86	113	114	3.721544277	36.34791573
85	86	114	115	3.712572737	37.26017921
85	86	115	116	3.72058904	36.72562013
85	86	116	117	3.73613221	36.66001854
85	86	117	118	3.720527769	36.70149895
85	86	118	119	3.72590341	36.65108609
85	86	119	120	3.718441268	36.24614109
85	86	120	121	3.717828105	37.0514365
85	86	121	122	3.724293512	36.93404257
85	86	122	123	3.734341289	36.8987325
85	86	123	124	3.747974414	36.21893767
85	86	124	125	3.759823578	36.72171813
85	86	125	126	3.779555906	36.56205079
85	86	126	127	3.772596985	36.85095745
85	86	127	128	3.788833072	36.16196724
85	86	128	129	3.793924184	36.89049595
85	86	129	130	3.785951808	36.62695048
85	86	130	131	3.799610427	36.57966957
85	86	131	132	3.809102079	36.58961279
85	86	132	133	3.809255713	36.29770051
85	86	133	134	3.814260558	36.14836319
85	86	134	135	3.824224637	36.98983626
85	86	135	136	3.84298106	36.45950811
85	86	136	137	3.847449451	36.63421533
85	86	137	138	3.854962722	36.48674378
85	86	138	139	3.859899465	36.70187601
85	86	139	140	3.859102202	36.83669566
85	86	140	141	3.854034851	36.83768689
85	86	141	142	3.862400777	36.5905517
85	86	142	143	3.859935258	36.17756876
85	86	143	144	3.864897649	35.36634658
85	86	144	145	3.883478225	36.17422569
85	86	145	146	3.895193032	35.85592285
85	86	146	147	3.896006922	36.14865917
85	86	147	148	3.917593712	36.45042033
85	86	148	149	3.922126784	35.67958794
85	86	149	150	3.914501755	36.06333789
85	86	150	151	3.921173504	35.82097088
85	86	151	152	3.918618947	36.20397579
85	86	152	153	3.91133228	35.81295175
85	86	153	154	3.915302129	36.32071772
85	86	154	155	3.928839251	36.37635466
85	86	155	156	3.926050567	36.25000068
85	86	156	157	3.92753903	35.45083074
85	86	157	158	3.94601787	36.02765317
85	86	158	159	3.949297369	35.84761456
85	86	159	160	3.958879126	35.53055148
85	86	160	161	3.95528857	36.3652303
85	86	161	162	3.948655156	36.07964922
85	86	162	163	3.962953432	36.5584818
85	86	163	164	3.965664793	36.0421999
85	86	164	165	3.980411888	36.17332116
85	86	165	166	3.960356305	35.7599572
85	86	166	167	3.948908401	35.81364256
85	86	167	168	3.934543353	36.10266266
85	86	168	169	3.936815357	36.00920133
85	86	169	170	3.94190172	35.94000246
85	86	170	171	3.927547787	36.25365024
85	86	171	172	3.943935125	36.52221242
85	86	172	173	3.942127714	35.93975787
85	86	173	174	3.944152506	36.58191806
85	86	174	175	3.950800598	36.39649951
85	86	175	176	3.946551498	36.2414005
85	86	176	177	3.951994118	36.25537251
85	86	177	178	3.969924268	36.51363657
85	86	178	179	3.97123808	36.91642346
85	86	179	180	3.971553763	36.53380333
84	85	-180	-179	4.013938112	35.80545913
84	85	-179	-178	4.00648112	36.37896483
84	85	-178	-177	4.002525936	35.81760953
84	85	-177	-176	3.998150876	36.06203206
84	85	-176	-175	3.993700753	35.57975583
84	85	-175	-174	3.991632612	35.84508749
84	85	-174	-173	3.977395959	35.40080122
84	85	-173	-172	3.972250253	36.00282269
84	85	-172	-171	3.968633387	35.79650787
84	85	-171	-170	3.954462795	35.93706316
84	85	-170	-169	3.98442625	35.44676912
84	85	-169	-168	3.979622362	35.36342512
84	85	-168	-167	3.974736633	35.11906358
84	85	-167	-166	3.967657223	35.73920309
84	85	-166	-165	3.960368409	36.01186804
84	85	-165	-164	3.944154882	36.16467939
84	85	-164	-163	3.935768038	36.21362724
84	85	-163	-162	3.926943805	36.12138522
84	85	-162	-161	3.918008358	35.96590096
84	85	-161	-160	3.913909702	36.21332328
84	85	-160	-159	3.924792704	36.35581528
84	85	-159	-158	3.922488255	35.93358407
84	85	-158	-157	3.91324848	36.05786093
84	85	-157	-156	3.90401365	36.73467821
84	85	-156	-155	3.894779256	35.89137531
84	85	-155	-154	3.886998454	36.74223095
84	85	-154	-153	3.876961629	36.07743936
84	85	-153	-152	3.868958387	36.25387519
84	85	-152	-151	3.86009928	37.18497428
84	85	-151	-150	3.851361435	36.70820812
84	85	-150	-149	3.840742522	36.18802506
84	85	-149	-148	3.823880698	36.61837619
84	85	-148	-147	3.81619924	36.18620806
84	85	-147	-146	3.808996154	36.99533582
84	85	-146	-145	3.802150725	36.98242161
84	85	-145	-144	3.792636217	36.55855263
84	85	-144	-143	3.82082654	36.86577191
84	85	-143	-142	3.815336285	36.92074748
84	85	-142	-141	3.810332937	36.5440975
84	85	-141	-140	3.80604422	37.20294093
84	85	-140	-139	3.80391762	37.1500463
84	85	-139	-138	3.781627689	37.13824473
84	85	-138	-137	3.778928172	36.79261135
84	85	-137	-136	3.776835678	37.14869506
84	85	-136	-135	3.775350201	36.85380098
84	85	-135	-134	3.780640034	37.62273925
84	85	-134	-133	3.797925091	37.02863167
84	85	-133	-132	3.798048333	36.84856772
84	85	-132	-131	3.79877033	36.66083438
84	85	-131	-130	3.800207366	36.12293023
84	85	-130	-129	3.794307137	36.56748613
84	85	-129	-128	3.77637359	36.73273352
84	85	-128	-127	3.77937373	36.84841061
84	85	-127	-126	3.782852384	37.28967177
84	85	-126	-125	3.786805254	37.46455734
84	85	-125	-124	3.796706811	37.04825177
84	85	-124	-123	3.818144882	36.31003573
84	85	-123	-122	3.82394795	36.96238453
84	85	-122	-121	3.8299889	36.8420968
84	85	-121	-120	3.835456556	36.67164043
84	85	-120	-119	3.848340025	36.59028292
84	85	-119	-118	3.859714876	36.33573851
84	85	-118	-117	3.866383189	36.6283926
84	85	-117	-116	3.87301595	36.5734926
84	85	-116	-115	3.883918441	36.62785312
84	85	-115	-114	3.898424709	36.3683677
84	85	-114	-113	3.927366526	36.66961594
84	85	-113	-112	3.935252416	36.70829153
84	85	-112	-111	3.943237486	36.23837362
84	85	-111	-110	3.951326242	36.95327121
84	85	-110	-109	3.940817494	36.43864827
84	85	-109	-108	3.972013869	37.21328807
84	85	-108	-107	3.980324915	36.32949494
84	85	-107	-106	3.988744135	36.41025119
84	85	-106	-105	3.997155023	35.54379933
84	85	-105	-104	3.990009825	36.383585
84	85	-104	-103	4.02865013	35.01070729
84	85	-103	-102	4.037185118	35.80131949
84	85	-102	-101	4.045725491	35.23860016
84	85	-101	-100	4.054163887	35.52758804
84	85	-100	-99	4.022980798	35.25495387
84	85	-99	-98	4.031838395	35.18277724
84	85	-98	-97	4.040558945	35.17075081
84	85	-97	-96	4.048411054	35.48946963
84	85	-96	-95	4.056931275	35.41069276
84	85	-95	-94	4.082157753	35.04416819
84	85	-94	-93	4.080011194	35.29129841
84	85	-93	-92	4.087980734	35.05885834
84	85	-92	-91	4.095875915	35.18087145
84	85	-91	-90	4.103584781	35.04386321
84	85	-90	-89	4.093625627	34.80144591
84	85	-89	-88	4.071598668	34.7097958
84	85	-88	-87	4.078965371	34.84600907
84	85	-87	-86	4.086257932	34.60427497
84	85	-86	-85	4.093247626	34.48024505
84	85	-85	-84	4.128628295	36.04254665
84	85	-84	-83	4.148575745	34.69250228
84	85	-83	-82	4.154978413	34.91773131
84	85	-82	-81	4.161298046	34.51137607
84	85	-81	-80	4.171448345	34.61034604
84	85	-80	-79	4.169633958	34.31674068
84	85	-79	-78	4.17220984	34.73517882
84	85	-78	-77	4.17805015	34.81400319
84	85	-77	-76	4.183666987	34.5700336
84	85	-76	-75	4.189177227	34.52678977
84	85	-75	-74	4.198949535	34.19726436
84	85	-74	-73	4.192664561	34.63212481
84	85	-73	-72	4.19491346	34.34781422
84	85	-72	-71	4.199998585	34.33209189
84	85	-71	-70	4.215746443	34.28379823
84	85	-70	-69	4.189655876	34.26959131
84	85	-69	-68	4.197727067	34.47633938
84	85	-68	-67	4.201962733	33.90417438
84	85	-67	-66	4.206077009	34.36824592
84	85	-66	-65	4.210069863	34.13430799
84	85	-65	-64	4.195609312	34.16401347
84	85	-64	-63	4.189749925	34.1034389
84	85	-63	-62	4.200789385	34.28837769
84	85	-62	-61	4.204784675	33.73231941
84	85	-61	-60	4.208775542	34.27218353
84	85	-60	-59	4.209489315	34.5911884
84	85	-59	-58	4.207732198	34.2038405
84	85	-58	-57	4.211479668	34.37840346
84	85	-57	-56	4.215232096	33.94927534
84	85	-56	-55	4.218989489	34.65508189
84	85	-55	-54	4.204294555	34.26520294
84	85	-54	-53	4.189045261	34.7485002
84	85	-53	-52	4.192262894	34.4030536
84	85	-52	-51	4.195490168	34.52241596
84	85	-51	-50	4.198623942	34.64772576
84	85	-50	-49	4.202672617	34.36053007
84	85	-49	-48	4.22310405	34.30981401
84	85	-48	-47	4.225603609	33.87968494
84	85	-47	-46	4.23537692	33.76764804
84	85	-46	-45	4.23755959	34.1660769
84	85	-45	-44	4.236888905	33.86299832
84	85	-44	-43	4.247466571	34.22760379
84	85	-43	-42	4.249057795	34.67822511
84	85	-42	-41	4.250555438	34.4315773
84	85	-41	-40	4.251950033	34.44365348
84	85	-40	-39	4.288365837	34.32287242
84	85	-39	-38	4.283138032	34.42231079
84	85	-38	-37	4.283881636	34.98832787
84	85	-37	-36	4.284404858	34.35239345
84	85	-36	-35	4.284923348	34.32583506
84	85	-35	-34	4.325749249	34.4617597
84	85	-34	-33	4.32254357	34.22070557
84	85	-33	-32	4.322480864	34.20680946
84	85	-32	-31	4.322291221	34.03632255
84	85	-31	-30	4.322087235	33.9624196
84	85	-30	-29	4.337173035	34.48025045
84	85	-29	-28	4.307424498	33.82367527
84	85	-28	-27	4.30658092	33.5660636
84	85	-27	-26	4.303922469	34.39189067
84	85	-26	-25	4.305590842	33.68172251
84	85	-25	-24	4.31644033	33.92410627
84	85	-24	-23	4.327123458	33.89227849
84	85	-23	-22	4.330018883	33.68065299
84	85	-22	-21	4.327591169	33.78834194
84	85	-21	-20	4.32490992	33.75215379
84	85	-20	-19	4.309810755	34.60736912
84	85	-19	-18	4.290812756	34.23593711
84	85	-18	-17	4.287477219	33.93522626
84	85	-17	-16	4.283776144	33.88317613
84	85	-16	-15	4.279709648	34.49883841
84	85	-15	-14	4.286646947	33.93282362
84	85	-14	-13	4.271629225	34.02336411
84	85	-13	-12	4.266153457	34.30085116
84	85	-12	-11	4.260219318	33.76248444
84	85	-11	-10	4.253939375	34.71927682
84	85	-10	-9	4.225503146	34.77777591
84	85	-9	-8	4.212053364	34.62542357
84	85	-8	-7	4.204461143	34.88309606
84	85	-7	-6	4.196420661	34.75972095
84	85	-6	-5	4.188058523	34.98965626
84	85	-5	-4	4.191288793	34.46844076
84	85	-4	-3	4.191718212	34.6110394
84	85	-3	-2	4.182169462	34.56404908
84	85	-2	-1	4.17230395	34.71282569
84	85	-1	0	4.155108264	34.47874341
84	85	0	1	4.129480353	34.97150475
84	85	1	2	4.109642997	34.63147019
