#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 139
#DATE        : 19-APR-2019
#TIME        : 18:59
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.026439667
#REALTIME    : 62.514938354
#BEAMKV      : 10.0
#MAGCAM      : 2000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -10.3938
#YPOSITION mm: -9.5002
#ZPOSITION mm: 6.0001
##OXINSTPT   : 4
##OXINSTSTROB: 53.24
##OXINSTELEMS: 6,8,20,38
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 20, 3.692, Ca K?1
##OXINSTLABEL: 20, 4.013, Ca K?1
##OXINSTLABEL: 20, 0.341, Ca L?1,2
##OXINSTLABEL: 20, 0.303, Ca Ll
##OXINSTLABEL: 38, 1.807, Sr L?1
##OXINSTLABEL: 38, 1.649, Sr L?
##OXINSTLABEL: 38, 1.582, Sr Ll
##OXINSTLABEL: 38, 0.114, Sr M?
#SPECTRUM    : Spectral Data Starts Here
1.36500, 39.0
1.37000, 38.0
1.37500, 46.0
1.38000, 42.0
1.38500, 44.0
1.39000, 42.0
1.39500, 47.0
1.40000, 43.0
1.40500, 49.0
1.41000, 48.0
1.41500, 50.0
1.42000, 56.0
1.42500, 46.0
1.43000, 47.0
1.43500, 48.0
1.44000, 46.0
1.44500, 47.0
1.45000, 41.0
1.45500, 41.0
1.46000, 44.0
1.46500, 44.0
1.47000, 47.0
1.47500, 47.0
1.48000, 46.0
1.48500, 45.0
1.49000, 47.0
1.49500, 46.0
1.50000, 51.0
1.50500, 51.0
1.51000, 50.0
1.51500, 51.0
1.52000, 64.0
1.52500, 53.0
1.53000, 54.0
1.53500, 64.0
1.54000, 64.0
1.54500, 66.0
1.55000, 60.0
1.55500, 61.0
1.56000, 68.0
1.56500, 60.0
1.57000, 66.0
1.57500, 64.0
1.58000, 68.0
1.58500, 78.0
1.59000, 71.0
1.59500, 69.0
1.60000, 72.0
1.60500, 69.0
1.61000, 69.0
1.61500, 74.0
1.62000, 67.0
1.62500, 66.0
1.63000, 71.0
1.63500, 84.0
1.64000, 71.0
1.64500, 66.0
1.65000, 65.0
1.65500, 70.0
1.66000, 64.0
1.66500, 58.0
1.67000, 61.0
1.67500, 74.0
1.68000, 62.0
1.68500, 58.0
1.69000, 63.0
1.69500, 53.0
1.70000, 59.0
1.70500, 67.0
1.71000, 65.0
1.71500, 75.0
1.72000, 70.0
1.72500, 70.0
1.73000, 74.0
1.73500, 71.0
1.74000, 83.0
1.74500, 83.0
1.75000, 108.0
1.75500, 115.0
1.76000, 116.0
1.76500, 115.0
1.77000, 109.0
1.77500, 136.0
1.78000, 154.0
1.78500, 149.0
1.79000, 150.0
1.79500, 174.0
1.80000, 178.0
1.80500, 161.0
1.81000, 172.0
1.81500, 192.0
1.82000, 200.0
1.82500, 201.0
1.83000, 184.0
1.83500, 195.0
1.84000, 192.0
1.84500, 161.0
1.85000, 159.0
1.85500, 166.0
1.86000, 160.0
1.86500, 158.0
1.87000, 137.0
1.87500, 144.0
1.88000, 135.0
1.88500, 121.0
1.89000, 115.0
1.89500, 119.0
1.90000, 124.0
1.90500, 114.0
1.91000, 107.0
1.91500, 119.0
1.92000, 112.0
1.92500, 109.0
1.93000, 114.0
1.93500, 107.0
1.94000, 106.0
1.94500, 93.0
