subj_idx,rt,response,sensoryCondition,session,half,corrChoice,stimCodedCorrChoice,third,stimName,keyHit
6,0.35699,1,1,2,1,1,0,1,A,1
6,0.43913,1,5,2,1,2,1,1,AT,2
6,0.5353,1,3,2,1,2,1,1,AT,2
6,0.55942,1,3,2,1,1,0,1,AT,1
6,0.62338,1,2,2,1,1,0,1,T,1
6,0.51716,1,4,2,1,2,1,1,AT,2
6,0.5754,1,5,2,1,1,0,1,AT,1
6,0.42334,1,4,2,1,1,0,1,AT,1
6,0.72554,1,2,2,1,2,1,1,T,2
6,0.72706,1,1,2,1,2,1,1,A,2
6,0.72555,1,1,2,1,1,0,1,A,1
6,0.56291,1,4,2,1,1,0,1,AT,1
6,0.63089,1,3,2,1,1,0,1,AT,1
6,0.76275,1,5,2,1,2,1,1,AT,2
6,1.0141,1,1,2,1,2,1,1,A,2
6,1.1886,1,2,2,1,2,1,1,T,2
6,0.4485,1,2,2,1,1,0,1,T,1
6,0.75273,1,4,2,1,2,1,1,AT,2
6,0.85214,1,3,2,1,2,1,1,AT,2
6,0.40514,1,5,2,1,1,0,1,AT,1
6,0.43334,1,4,2,1,1,0,1,AT,1
6,0.59957,1,1,2,1,2,1,1,A,2
6,0.62547,1,1,2,1,1,0,1,A,1
6,0.63927,1,2,2,1,1,0,1,T,1
6,0.9471,1,5,2,1,2,1,1,AT,2
6,0.61778,1,5,2,1,1,0,1,AT,1
6,0.55362,1,4,2,1,2,1,1,AT,2
6,0.7277,1,3,2,1,2,1,1,AT,2
6,0.68501,1,3,2,1,1,0,1,AT,1
6,0.80455,1,2,2,1,2,1,1,T,2
6,0.60449,1,3,2,1,1,0,1,AT,1
6,0.41433,1,1,2,1,1,0,1,A,1
6,0.35254,1,4,2,1,1,0,1,AT,1
6,0.31262,0,1,2,1,2,1,1,A,1
6,0.3548,1,5,2,1,2,1,1,AT,2
6,0.40895,1,5,2,1,1,0,1,AT,1
6,0.44515,1,2,2,1,1,0,1,T,1
6,0.45734,1,4,2,1,2,1,1,AT,2
6,1.3996,1,3,2,1,2,1,1,AT,2
6,0.8227,1,2,2,1,2,1,1,T,2
6,0.49186,1,4,2,1,2,1,1,AT,2
6,0.5441,1,5,2,1,2,1,1,AT,2
6,0.58215,1,2,2,1,2,1,1,T,2
6,0.61811,1,1,2,1,2,1,1,A,2
6,0.63985,1,2,2,1,1,0,1,T,1
6,0.69966,1,4,2,1,1,0,1,AT,1
6,0.45719,1,1,2,1,1,0,1,A,1
6,0.69742,1,5,2,1,1,0,1,AT,1
6,0.55096,1,3,2,1,2,1,1,AT,2
6,0.78702,1,3,2,1,1,0,1,AT,1
6,0.52733,1,5,2,1,1,0,1,AT,1
6,0.70546,1,1,2,1,1,0,1,A,1
6,0.56106,1,2,2,1,1,0,1,T,1
6,0.77103,1,1,2,1,2,1,1,A,2
6,0.69237,1,3,2,1,2,1,1,AT,2
6,0.81395,1,2,2,1,2,1,1,T,2
6,0.63716,1,5,2,1,2,1,1,AT,2
6,1.6869,1,4,2,1,2,1,1,AT,2
6,0.82108,1,4,2,1,1,0,1,AT,1
6,0.74827,1,3,2,1,1,0,1,AT,1
6,0.63168,1,3,2,1,1,0,1,AT,1
6,0.64546,1,1,2,1,2,1,1,A,2
6,0.52719,1,5,2,1,1,0,1,AT,1
6,0.55339,1,3,2,1,2,1,1,AT,2
6,0.47141,1,1,2,1,1,0,2,A,1
6,0.62167,1,5,2,1,2,1,2,AT,2
6,0.50745,1,2,2,1,2,1,2,T,2
6,0.50364,1,2,2,1,1,0,2,T,1
6,0.49986,1,4,2,1,2,1,2,AT,2
6,0.47404,1,4,2,1,1,0,2,AT,1
6,0.57333,1,3,2,1,1,0,2,AT,1
6,0.57327,1,5,2,1,1,0,2,AT,1
6,0.64117,1,4,2,1,2,1,2,AT,2
6,0.89094,1,1,2,1,2,1,2,A,2
6,0.80982,1,2,2,1,2,1,2,T,2
6,0.545,1,4,2,1,1,0,2,AT,1
6,0.78104,1,2,2,1,1,0,2,T,1
6,1.2124,1,3,2,1,2,1,2,AT,2
6,0.83614,1,1,2,1,1,0,2,A,1
6,0.99924,1,5,2,1,2,1,2,AT,2
6,1.1298,1,3,2,1,2,1,2,AT,2
6,0.75395,1,5,2,1,2,1,2,AT,2
6,0.79935,1,2,2,1,2,1,2,T,2
6,0.53654,1,1,2,1,1,0,2,A,1
6,0.6786,1,4,2,1,1,0,2,AT,1
6,0.60021,1,3,2,1,1,0,2,AT,1
6,0.68207,1,1,2,1,2,1,2,A,2
6,0.58974,1,5,2,1,1,0,2,AT,1
6,0.68165,1,2,2,1,1,0,2,T,1
6,0.50725,1,4,2,1,2,1,2,AT,2
6,0.56429,1,1,2,1,1,0,2,A,1
6,0.71834,1,4,2,1,2,1,2,AT,2
6,0.92782,1,5,2,1,1,0,2,AT,1
6,0.80659,0,1,2,1,2,1,2,A,1
6,0.95381,1,2,2,1,2,1,2,T,2
6,0.66046,1,2,2,1,1,0,2,T,1
6,0.77816,1,4,2,1,1,0,2,AT,1
6,0.67941,1,5,2,1,2,1,2,AT,2
6,0.90707,1,3,2,1,1,0,2,AT,1
6,0.69593,1,3,2,1,2,1,2,AT,2
6,1.0075,1,1,2,1,2,1,2,A,2
6,0.58403,1,3,2,1,1,0,2,AT,1
6,0.68594,1,3,2,1,2,1,2,AT,2
6,0.75752,1,2,2,1,1,0,2,T,1
6,0.61685,1,4,2,1,2,1,2,AT,2
6,0.67281,1,4,2,1,1,0,2,AT,1
6,0.6604,1,5,2,1,1,0,2,AT,1
6,0.93606,1,5,2,1,2,1,2,AT,2
6,0.83281,1,2,2,1,2,1,2,T,2
6,0.57788,1,1,2,1,1,0,2,A,1
6,0.64089,1,5,2,1,2,1,2,AT,2
6,0.49064,1,1,2,1,1,0,2,A,1
6,0.66489,1,4,2,1,1,0,2,AT,1
6,0.79255,1,2,2,1,1,0,2,T,1
6,0.62982,1,3,2,1,2,1,2,AT,2
6,0.77164,1,4,2,1,2,1,2,AT,2
6,0.55696,1,3,2,1,1,0,2,AT,1
6,0.76106,1,2,2,1,2,1,2,T,2
6,0.81242,1,5,2,1,1,0,2,AT,1
6,0.6756,1,1,2,1,2,1,2,A,2
6,1.2252,0,1,2,1,2,1,2,A,1
6,0.76706,0,4,2,1,2,1,2,AT,1
6,0.72841,1,5,2,1,2,1,2,AT,2
6,0.61781,1,4,2,1,1,0,2,AT,1
6,0.72968,1,3,2,1,2,1,2,AT,2
6,0.61915,0,2,2,1,2,1,2,T,1
6,0.77908,1,5,2,1,1,0,2,AT,1
6,1.0483,1,3,2,1,1,0,2,AT,1
6,0.66464,1,2,2,1,1,0,2,T,1
6,0.75035,1,1,2,1,1,0,2,A,1
6,0.65005,1,4,2,2,2,1,2,AT,2
6,0.6198,1,2,2,2,1,0,2,T,1
6,0.5776,1,5,2,2,1,0,2,AT,1
6,0.48956,1,4,2,2,1,0,2,AT,1
6,0.5438,1,1,2,2,2,1,2,A,2
6,0.64792,1,1,2,2,1,0,2,A,1
6,0.57766,1,5,2,2,2,1,2,AT,2
6,0.95958,1,2,2,2,2,1,2,T,2
6,0.71229,1,3,2,2,1,0,2,AT,1
6,0.62981,1,3,2,2,2,1,2,AT,2
6,0.65159,1,1,2,2,2,1,2,A,2
6,0.60736,1,4,2,2,1,0,2,AT,1
6,0.72127,1,2,2,2,2,1,2,T,2
6,1.3707,0,3,2,2,1,0,2,AT,2
6,1.114,0,4,2,2,2,1,2,AT,1
6,0.6382,1,1,2,2,1,0,2,A,1
6,0.73797,1,5,2,2,1,0,2,AT,1
6,0.44944,1,5,2,2,2,1,2,AT,2
6,0.56763,1,3,2,2,2,1,2,AT,2
6,0.42564,1,2,2,2,1,0,2,T,1
6,0.51879,1,5,2,2,1,0,2,AT,1
6,0.7889,1,3,2,2,1,0,2,AT,1
6,0.50018,1,2,2,2,1,0,2,T,1
6,0.63633,1,1,2,2,2,1,2,A,2
6,0.70414,1,2,2,2,2,1,2,T,2
6,0.47962,1,4,2,2,1,0,2,AT,1
6,0.65184,1,3,2,2,2,1,2,AT,2
6,0.48557,1,1,2,2,1,0,2,A,1
6,0.68975,1,4,2,2,2,1,2,AT,2
6,0.69135,0,5,2,2,2,1,2,AT,1
6,0.46895,1,5,2,2,1,0,2,AT,1
6,0.58723,0,1,2,2,2,1,2,A,1
6,0.75315,0,5,2,2,2,1,2,AT,1
6,0.84652,0,3,2,2,2,1,2,AT,1
6,1.1836,1,4,2,2,1,0,2,AT,1
6,0.89952,1,2,2,2,1,0,2,T,1
6,0.63644,1,1,2,2,1,0,2,A,1
6,0.4962,1,4,2,2,2,1,2,AT,2
6,0.74841,1,2,2,2,2,1,2,T,2
6,0.5058,1,3,2,2,1,0,2,AT,1
6,0.55294,1,3,2,2,1,0,2,AT,1
6,0.58897,0,1,2,2,2,1,2,A,1
6,0.77894,0,4,2,2,2,1,2,AT,1
6,0.58827,1,3,2,2,2,1,2,AT,2
6,0.68221,1,5,2,2,2,1,2,AT,2
6,0.60585,1,5,2,2,1,0,2,AT,1
6,0.95376,1,2,2,2,2,1,2,T,2
6,0.63239,1,1,2,2,1,0,2,A,1
6,0.58221,1,4,2,2,1,0,2,AT,1
6,0.61421,1,2,2,2,1,0,2,T,1
6,0.56807,1,3,2,2,1,0,2,AT,1
6,0.7061,1,1,2,2,1,0,2,A,1
6,0.75161,1,2,2,2,1,0,2,T,1
6,0.60705,1,5,2,2,1,0,2,AT,1
6,0.82493,1,5,2,2,2,1,2,AT,2
6,0.72608,0,3,2,2,2,1,2,AT,1
6,0.61552,1,4,2,2,2,1,2,AT,2
6,0.65541,1,1,2,2,2,1,2,A,2
6,0.70309,1,4,2,2,1,0,2,AT,1
6,0.7267,1,2,2,2,2,1,2,T,2
6,2.0851,1,1,2,2,1,0,2,A,1
6,0.57203,1,5,2,2,2,1,2,AT,2
6,0.48603,0,1,2,2,2,1,2,A,1
6,0.48222,0,5,2,2,1,0,2,AT,2
6,0.60234,0,4,2,2,2,1,2,AT,1
6,0.93221,1,2,2,2,1,0,2,T,1
6,1.029,1,2,2,2,2,1,2,T,2
6,0.71347,0,3,2,2,2,1,3,AT,1
6,0.87901,1,3,2,2,1,0,3,AT,1
6,1.274,1,4,2,2,1,0,3,AT,1
6,0.55762,1,3,2,2,2,1,3,AT,2
6,0.60166,1,2,2,2,1,0,3,T,1
6,0.63754,0,3,2,2,1,0,3,AT,2
6,0.64935,1,4,2,2,1,0,3,AT,1
6,0.69906,1,5,2,2,1,0,3,AT,1
6,0.73061,1,2,2,2,2,1,3,T,2
6,0.91612,1,1,2,2,2,1,3,A,2
6,0.76693,1,5,2,2,2,1,3,AT,2
6,0.71233,0,4,2,2,2,1,3,AT,1
6,0.67983,1,1,2,2,1,0,3,A,1
6,1.3605,0,2,2,2,1,0,3,T,2
6,0.75384,1,4,2,2,2,1,3,AT,2
6,0.67924,0,5,2,2,2,1,3,AT,1
6,0.94092,1,3,2,2,2,1,3,AT,2
6,0.86968,1,1,2,2,1,0,3,A,1
6,0.65072,1,2,2,2,2,1,3,T,2
6,1.0444,1,1,2,2,2,1,3,A,2
6,0.57285,1,3,2,2,1,0,3,AT,1
6,0.63882,1,4,2,2,1,0,3,AT,1
6,0.7786,1,5,2,2,1,0,3,AT,1
6,0.6579,1,4,2,2,2,1,3,AT,2
6,0.70771,1,2,2,2,1,0,3,T,1
6,0.69519,1,1,2,2,1,0,3,A,1
6,0.67073,1,5,2,2,1,0,3,AT,1
6,0.58841,1,4,2,2,1,0,3,AT,1
6,0.7884,0,1,2,2,2,1,3,A,1
6,0.55369,1,2,2,2,2,1,3,T,2
6,0.71176,1,3,2,2,2,1,3,AT,2
6,0.53127,1,5,2,2,2,1,3,AT,2
6,0.61542,1,3,2,2,1,0,3,AT,1
6,1.1529,0,5,2,2,1,0,3,AT,2
6,0.68496,1,5,2,2,2,1,3,AT,2
6,0.62464,1,1,2,2,2,1,3,A,2
6,0.68045,0,3,2,2,2,1,3,AT,1
6,0.57207,1,3,2,2,1,0,3,AT,1
6,0.64608,1,4,2,2,1,0,3,AT,1
6,0.72186,1,1,2,2,1,0,3,A,1
6,0.78137,1,2,2,2,2,1,3,T,2
6,0.71667,1,2,2,2,1,0,3,T,1
6,0.67218,1,4,2,2,2,1,3,AT,2
6,0.85385,1,5,2,2,2,1,3,AT,2
6,0.58292,1,5,2,2,1,0,3,AT,1
6,0.67891,1,1,2,2,2,1,3,A,2
6,0.60256,1,2,2,2,2,1,3,T,2
6,0.96647,1,2,2,2,1,0,3,T,1
6,0.98313,1,3,2,2,1,0,3,AT,1
6,0.65373,1,3,2,2,2,1,3,AT,2
6,1.0395,1,4,2,2,2,1,3,AT,2
6,1.2579,1,1,2,2,1,0,3,A,1
6,0.88755,1,4,2,2,1,0,3,AT,1
6,0.65348,1,3,2,2,1,0,3,AT,1
6,0.68726,0,1,2,2,2,1,3,A,1
6,0.61685,1,1,2,2,1,0,3,A,1
6,0.95474,1,2,2,2,2,1,3,T,2
6,0.72747,1,5,2,2,1,0,3,AT,1
6,0.65696,1,2,2,2,1,0,3,T,1
6,0.52263,0,5,2,2,2,1,3,AT,1
6,0.6549,1,4,2,2,1,0,3,AT,1
6,0.53459,1,4,2,2,2,1,3,AT,2
6,0.51663,0,3,2,2,2,1,3,AT,1
6,0.79283,1,2,2,2,1,0,3,T,1
6,0.66007,0,4,2,2,2,1,3,AT,1
6,1.2038,0,1,2,2,2,1,3,A,1
6,1.0216,1,5,2,2,2,1,3,AT,2
6,1.1321,1,3,2,2,2,1,3,AT,2
6,0.57427,1,5,2,2,1,0,3,AT,1
6,0.71227,1,2,2,2,2,1,3,T,2
6,0.74986,1,4,2,2,1,0,3,AT,1
6,0.73924,1,3,2,2,1,0,3,AT,1
6,0.62669,1,1,2,2,1,0,3,A,1
6,0.73349,0,1,2,2,2,1,3,A,1
6,0.73497,1,4,2,2,1,0,3,AT,1
6,0.5184,1,2,2,2,1,0,3,T,1
6,1.0826,0,4,2,2,2,1,3,AT,1
6,1.4449,1,3,2,2,2,1,3,AT,2
6,0.76798,1,3,2,2,1,0,3,AT,1
6,0.96925,0,5,2,2,2,1,3,AT,1
6,0.8179,1,5,2,2,1,0,3,AT,1
6,0.65915,1,1,2,2,1,0,3,A,1
6,0.68283,1,2,2,2,2,1,3,T,2
6,0.78847,0,3,2,2,2,1,3,AT,1
6,1.6177,1,1,2,2,2,1,3,A,2
6,0.76822,1,2,2,2,1,0,3,T,1
6,0.65159,1,5,2,2,1,0,3,AT,1
6,0.83531,1,2,2,2,2,1,3,T,2
6,0.79836,1,4,2,2,1,0,3,AT,1
6,0.67158,1,1,2,2,1,0,3,A,1
6,1.0972,1,4,2,2,2,1,3,AT,2
6,1.2794,1,5,2,2,2,1,3,AT,2
6,0.72898,1,3,2,2,1,0,3,AT,1
6,0.57939,1,3,2,2,1,0,3,AT,1
6,0.52933,1,2,2,2,1,0,3,T,1
6,0.91345,1,2,2,2,2,1,3,T,2
6,0.6783,0,5,2,2,2,1,3,AT,1
6,0.67396,1,4,2,2,2,1,3,AT,2
6,0.63163,1,1,2,2,2,1,3,A,2
6,0.58743,1,1,2,2,1,0,3,A,1
6,0.66536,1,4,2,2,1,0,3,AT,1
6,0.91308,0,3,2,2,2,1,3,AT,1
6,0.6199,0,5,2,2,1,0,3,AT,2
6,0.76376,1,2,2,2,1,0,3,T,1
6,0.7911,0,3,2,2,1,0,3,AT,2
6,0.64438,0,5,2,2,2,1,3,AT,1
6,1.0461,0,1,2,2,2,1,3,A,1
6,0.98251,0,5,2,2,1,0,3,AT,2
6,0.75708,1,4,2,2,1,0,3,AT,1
6,0.74455,1,3,2,2,2,1,3,AT,2
6,0.71191,1,2,2,2,2,1,3,T,2
6,0.60142,1,1,2,2,1,0,3,A,1
6,1.0773,0,4,2,2,2,1,3,AT,1
6,0.64053,0,4,2,2,1,0,3,AT,2
6,1.0023,1,4,2,2,2,1,3,AT,2
6,0.6508,0,5,2,2,2,1,3,AT,1
6,0.8045,1,1,2,2,2,1,3,A,2
6,1.2958,1,3,2,2,1,0,3,AT,1
6,0.67934,1,2,2,2,1,0,3,T,1
6,1.571,1,2,2,2,2,1,3,T,2
6,1.0176,1,1,2,2,1,0,3,A,1
6,0.76602,1,3,2,2,2,1,3,AT,2
6,0.63937,1,5,2,2,1,0,3,AT,1
6,0.64317,0,1,2,2,2,1,3,A,1
6,0.76694,1,2,2,2,2,1,3,T,2
6,1.1442,1,3,2,2,2,1,3,AT,2
6,1.7904,1,2,2,2,1,0,3,T,1
6,0.6162,1,1,2,2,1,0,3,A,1
6,0.58405,0,5,2,2,1,0,3,AT,2
6,0.93008,0,4,2,2,2,1,3,AT,1
6,0.59485,0,4,2,2,1,0,3,AT,2
6,1.4468,1,3,2,2,1,0,3,AT,1
6,0.84783,0,5,2,2,2,1,3,AT,1
7,0.91393,1,5,1,1,1,0,1,AT,1
7,1.0165,1,2,1,1,1,0,1,T,1
7,1.0502,1,4,1,1,1,0,1,AT,1
7,1.0687,1,3,1,1,2,1,1,AT,2
7,0.96432,1,5,1,1,2,1,1,AT,2
7,0.84203,1,4,1,1,2,1,1,AT,2
7,0.8059,1,1,1,1,1,0,1,A,1
7,0.75774,1,3,1,1,1,0,1,AT,1
7,0.83945,1,2,1,1,2,1,1,T,2
7,0.83991,1,1,1,1,2,1,1,A,2
7,0.84182,1,3,1,1,2,1,1,AT,2
7,0.93204,1,1,1,1,2,1,1,A,2
7,0.81509,1,1,1,1,1,0,1,A,1
7,1.0676,1,2,1,1,2,1,1,T,2
7,1.0043,1,4,1,1,2,1,1,AT,2
7,0.883,1,4,1,1,1,0,1,AT,1
7,0.86172,1,2,1,1,1,0,1,T,1
7,0.84284,1,5,1,1,2,1,1,AT,2
7,0.74795,1,3,1,1,1,0,1,AT,1
7,0.74341,1,5,1,1,1,0,1,AT,1
7,0.77983,1,3,1,1,2,1,1,AT,2
7,0.80314,1,4,1,1,1,0,1,AT,1
7,0.81437,1,4,1,1,2,1,1,AT,2
7,1.0151,1,1,1,1,1,0,1,A,1
7,0.81739,1,5,1,1,2,1,1,AT,2
7,0.77731,1,3,1,1,1,0,1,AT,1
7,0.85804,1,2,1,1,2,1,1,T,2
7,0.75856,1,5,1,1,1,0,1,AT,1
7,0.76856,1,2,1,1,1,0,1,T,1
7,0.76812,1,1,1,1,2,1,1,A,2
7,0.79145,1,1,1,1,2,1,1,A,2
7,0.8207,1,5,1,1,1,0,1,AT,1
7,0.89985,1,2,1,1,1,0,1,T,1
7,0.99269,1,2,1,1,2,1,1,T,2
7,0.98658,1,3,1,1,2,1,1,AT,2
7,0.86745,1,4,1,1,2,1,1,AT,2
7,0.99985,1,5,1,1,2,1,1,AT,2
7,0.89941,1,1,1,1,1,0,1,A,1
7,0.8955,1,3,1,1,1,0,1,AT,1
7,0.76618,1,4,1,1,1,0,1,AT,1
7,0.8112,1,4,1,1,1,0,1,AT,1
7,0.79176,1,1,1,1,1,0,1,A,1
7,0.76373,1,4,1,1,2,1,1,AT,2
7,0.73834,1,2,1,1,1,0,1,T,1
7,0.83214,1,5,1,1,2,1,1,AT,2
7,1.0372,1,2,1,1,2,1,1,T,2
7,0.80492,1,3,1,1,2,1,1,AT,2
7,1.165,0,1,1,1,2,1,1,A,1
7,0.86267,1,3,1,1,1,0,1,AT,1
7,0.81784,1,5,1,1,1,0,1,AT,1
7,0.80316,1,4,1,1,1,0,1,AT,1
7,0.78743,1,4,1,1,2,1,1,AT,2
7,0.82368,1,3,1,1,2,1,1,AT,2
7,0.7883,1,5,1,1,1,0,1,AT,1
7,0.98565,1,3,1,1,1,0,1,AT,1
7,0.80972,1,2,1,1,1,0,1,T,1
7,0.83912,1,1,1,1,2,1,1,A,2
7,0.87194,1,2,1,1,2,1,1,T,2
7,0.82889,1,1,1,1,1,0,1,A,1
7,0.78598,1,5,1,1,2,1,1,AT,2
7,0.78926,1,1,1,1,1,0,1,A,1
7,0.79552,1,5,1,1,1,0,1,AT,1
7,0.82318,1,4,1,1,2,1,1,AT,2
7,0.95843,0,1,1,1,2,1,1,A,1
7,0.9597,1,2,1,1,2,1,1,T,2
7,0.84803,1,3,1,1,2,1,1,AT,2
7,0.81625,1,5,1,1,2,1,1,AT,2
7,0.62202,1,4,1,1,1,0,1,AT,1
7,0.68528,1,2,1,1,1,0,1,T,1
7,0.68671,1,3,1,1,1,0,1,AT,1
7,0.7133,1,1,1,1,1,0,1,A,1
7,0.75061,1,5,1,1,2,1,1,AT,2
7,0.72793,1,3,1,1,2,1,1,AT,2
7,0.59885,1,3,1,1,1,0,1,AT,1
7,0.5263,1,2,1,1,1,0,1,T,1
7,0.65312,1,4,1,1,2,1,1,AT,2
7,0.51697,1,5,1,1,1,0,1,AT,1
7,0.47147,1,4,1,1,1,0,1,AT,1
7,0.62163,1,2,1,1,2,1,1,T,2
7,0.5206,0,1,1,1,2,1,1,A,1
7,0.92543,1,1,1,1,1,0,1,A,1
7,0.54509,1,4,1,1,1,0,1,AT,1
7,0.52437,1,3,1,1,1,0,1,AT,1
7,0.68129,1,5,1,1,2,1,1,AT,2
7,1.3401,1,1,1,1,2,1,1,A,2
7,0.83934,1,2,1,1,2,1,1,T,2
7,0.61422,0,2,1,1,1,0,1,T,2
7,0.60403,1,4,1,1,2,1,1,AT,2
7,0.64789,1,3,1,1,2,1,1,AT,2
7,0.57669,1,5,1,1,1,0,1,AT,1
7,0.41568,1,4,1,1,1,0,1,AT,1
7,0.62591,1,1,1,1,2,1,1,A,2
7,0.8083,1,1,1,1,1,0,1,A,1
7,0.66277,1,2,1,1,1,0,1,T,1
7,0.70749,1,5,1,1,2,1,1,AT,2
7,0.66597,1,5,1,1,1,0,1,AT,1
7,0.74989,1,4,1,1,2,1,1,AT,2
7,0.72981,1,3,1,1,2,1,1,AT,2
7,0.68279,1,3,1,1,1,0,1,AT,1
7,0.84499,1,2,1,1,2,1,1,T,2
7,0.86398,1,3,1,1,1,0,1,AT,1
7,0.76744,1,1,1,1,1,0,1,A,1
7,0.82509,1,4,1,1,1,0,1,AT,1
7,0.75623,1,1,1,1,2,1,1,A,2
7,0.76695,1,5,1,1,2,1,1,AT,2
7,0.70842,1,5,1,1,1,0,1,AT,1
7,0.64578,1,2,1,1,1,0,1,T,1
7,0.63705,1,4,1,1,2,1,1,AT,2
7,0.57309,1,3,1,1,2,1,1,AT,2
7,0.78899,1,2,1,1,2,1,1,T,2
7,0.8378,1,4,1,1,2,1,1,AT,2
7,1.1032,1,5,1,1,2,1,1,AT,2
7,0.94199,1,2,1,1,2,1,1,T,2
7,0.98806,1,1,1,1,2,1,1,A,2
7,0.84923,1,2,1,1,1,0,1,T,1
7,0.75749,1,4,1,1,1,0,1,AT,1
7,0.67172,1,1,1,1,1,0,1,A,1
7,0.48471,1,5,1,1,1,0,1,AT,1
7,0.60347,1,3,1,1,2,1,1,AT,2
7,0.57293,1,3,1,1,1,0,1,AT,1
7,0.54727,1,5,1,1,1,0,1,AT,1
7,0.59112,1,1,1,1,1,0,1,A,1
7,0.47746,1,2,1,1,1,0,1,T,1
7,0.4095,0,1,1,1,2,1,1,A,1
7,0.62207,1,3,1,1,2,1,1,AT,2
7,0.82988,1,2,1,1,2,1,1,T,2
7,0.78482,1,5,1,1,2,1,1,AT,2
7,0.70298,1,4,1,1,2,1,1,AT,2
7,0.68562,1,4,1,1,1,0,1,AT,1
7,0.83313,1,3,1,1,1,0,1,AT,1
7,0.80717,1,3,1,1,1,0,1,AT,1
7,0.83018,0,1,1,1,2,1,1,A,1
7,1.0804,1,5,1,1,1,0,1,AT,1
7,0.77062,1,3,1,1,2,1,1,AT,2
7,0.86662,0,1,1,1,1,0,2,A,2
7,0.76522,1,5,1,1,2,1,2,AT,2
7,0.88525,1,2,1,1,2,1,2,T,2
7,0.72998,1,2,1,1,1,0,2,T,1
7,0.70274,1,4,1,1,2,1,2,AT,2
7,0.74087,0,4,1,1,1,0,2,AT,2
7,0.67748,1,3,1,1,1,0,2,AT,1
7,0.65449,1,5,1,1,1,0,2,AT,1
7,0.65002,1,4,1,1,2,1,2,AT,2
7,0.52402,0,1,1,1,2,1,2,A,1
7,0.95228,1,2,1,1,2,1,2,T,2
7,0.8165,1,4,1,1,1,0,2,AT,1
7,0.79183,1,2,1,1,1,0,2,T,1
7,0.74769,1,3,1,1,2,1,2,AT,2
7,1.3712,0,1,1,1,1,0,2,A,2
7,0.86754,1,5,1,1,2,1,2,AT,2
7,0.91047,1,3,1,1,2,1,2,AT,2
7,0.90772,1,5,1,1,2,1,2,AT,2
7,0.96828,1,2,1,1,2,1,2,T,2
7,0.74339,1,1,1,1,1,0,2,A,1
7,0.69921,1,4,1,1,1,0,2,AT,1
7,0.60066,1,3,1,1,1,0,2,AT,1
7,0.64664,1,1,1,1,2,1,2,A,2
7,0.54915,1,5,1,1,1,0,2,AT,1
7,0.58829,1,2,1,1,1,0,2,T,1
7,0.63354,1,4,1,1,2,1,2,AT,2
7,0.72087,1,1,1,1,1,0,2,A,1
7,0.69562,1,4,1,1,2,1,2,AT,2
7,0.77132,1,5,1,1,1,0,2,AT,1
7,0.87101,1,1,1,1,2,1,2,A,2
7,1.0698,1,2,1,1,2,1,2,T,2
7,0.73611,1,2,1,1,1,0,2,T,1
7,0.7456,1,4,1,1,1,0,2,AT,1
7,0.72518,1,5,1,1,2,1,2,AT,2
7,0.63599,1,3,1,1,1,0,2,AT,1
7,0.69551,1,3,1,1,2,1,2,AT,2
7,0.71725,1,1,1,1,2,1,2,A,2
7,0.74537,0,3,1,1,1,0,2,AT,2
7,0.75093,1,3,1,1,2,1,2,AT,2
7,0.61985,1,2,1,1,1,0,2,T,1
7,0.72419,1,4,1,1,2,1,2,AT,2
7,0.57881,1,4,1,1,1,0,2,AT,1
7,0.5852,1,5,1,1,1,0,2,AT,1
7,0.64733,1,5,1,1,2,1,2,AT,2
7,0.98315,1,2,1,1,2,1,2,T,2
7,0.62669,1,1,1,1,1,0,2,A,1
7,0.83244,0,5,1,1,2,1,2,AT,1
7,0.69764,1,1,1,1,1,0,2,A,1
7,0.64675,1,4,1,1,1,0,2,AT,1
7,0.68671,1,2,1,1,1,0,2,T,1
7,0.70195,1,3,1,1,2,1,2,AT,2
7,0.80604,1,4,1,1,2,1,2,AT,2
7,0.86227,1,3,1,1,1,0,2,AT,1
7,0.95569,1,2,1,1,2,1,2,T,2
7,0.86305,0,5,1,1,1,0,2,AT,2
7,0.90704,1,1,1,1,2,1,2,A,2
7,0.97587,1,1,1,1,2,1,2,A,2
7,0.98231,1,4,1,1,2,1,2,AT,2
7,0.90012,1,5,1,1,2,1,2,AT,2
7,0.86458,1,4,1,1,1,0,2,AT,1
7,0.86279,1,3,1,1,2,1,2,AT,2
7,1.0143,1,2,1,1,2,1,2,T,2
7,1.0348,1,5,1,1,1,0,2,AT,1
7,0.82101,1,3,1,1,1,0,2,AT,1
7,0.79092,0,2,1,1,1,0,2,T,2
7,0.88732,1,1,1,1,1,0,2,A,1
7,1.0933,1,4,1,2,2,1,2,AT,2
7,0.91415,1,2,1,2,1,0,2,T,1
7,0.9004,1,5,1,2,1,0,2,AT,1
7,0.78747,1,4,1,2,1,0,2,AT,1
7,0.85679,0,1,1,2,2,1,2,A,1
7,0.81803,1,1,1,2,1,0,2,A,1
7,0.96339,1,5,1,2,2,1,2,AT,2
7,0.92941,1,2,1,2,2,1,2,T,2
7,0.85916,1,3,1,2,1,0,2,AT,1
7,0.98549,1,3,1,2,2,1,2,AT,2
7,0.91601,1,1,1,2,2,1,2,A,2
7,0.847,1,4,1,2,1,0,2,AT,1
7,1.1422,1,2,1,2,2,1,2,T,2
7,0.89791,1,3,1,2,1,0,2,AT,1
7,0.87908,0,4,1,2,2,1,2,AT,1
